state,county,fips,fips_state,geolocation
Georgia,carroll,13045,Georgia 13045,"(33.5828, -85.0797)"
Georgia,catoosa,13047,Georgia 13047,"(34.9036, -85.1381)"
Georgia,charlton,13049,Georgia 13049,"(30.7818, -82.138)"
Georgia,chatham,13051,Georgia 13051,"(32.0099, -81.1416)"
Georgia,chattahoochee,13053,Georgia 13053,"(32.347, -84.787)"
Georgia,chattooga,13055,Georgia 13055,"(34.475, -85.3454)"
Georgia,cherokee,13057,Georgia 13057,"(34.2439, -84.4764)"
Georgia,clarke,13059,Georgia 13059,"(33.9513, -83.3675)"
Georgia,clay,13061,Georgia 13061,"(31.6264, -84.9803)"
Georgia,clayton,13063,Georgia 13063,"(33.5419, -84.3577)"
Georgia,clinch,13065,Georgia 13065,"(30.9151, -82.7063)"
Georgia,cobb,13067,Georgia 13067,"(33.9415, -84.5767)"
Georgia,coffee,13069,Georgia 13069,"(31.5492, -82.8493)"
Georgia,colquitt,13071,Georgia 13071,"(31.1884, -83.7688)"
Georgia,columbia,13073,Georgia 13073,"(33.5442, -82.264)"
Georgia,cook,13075,Georgia 13075,"(31.154, -83.4305)"
Georgia,coweta,13077,Georgia 13077,"(33.3535, -84.7633)"
Georgia,crawford,13079,Georgia 13079,"(32.7145, -83.9864)"
Georgia,crisp,13081,Georgia 13081,"(31.923, -83.7681)"
Georgia,dade,13083,Georgia 13083,"(34.8546, -85.5045)"
Georgia,dawson,13085,Georgia 13085,"(34.4438, -84.1704)"
Georgia,decatur,13087,Georgia 13087,"(30.8815, -84.572)"
Georgia,dekalb,13089,Georgia 13089,"(33.7715, -84.2263)"
Georgia,dodge,13091,Georgia 13091,"(32.1722, -83.1684)"
Georgia,dooly,13093,Georgia 13093,"(32.1572, -83.7987)"
Georgia,dougherty,13095,Georgia 13095,"(31.5333, -84.2164)"
Georgia,douglas,13097,Georgia 13097,"(33.7015, -84.7677)"
Georgia,early,13099,Georgia 13099,"(31.3228, -84.9037)"
Georgia,echols,13101,Georgia 13101,"(30.7101, -82.8939)"
Georgia,effingham,13103,Georgia 13103,"(32.3675, -81.3407)"
Georgia,elbert,13105,Georgia 13105,"(34.117, -82.8403)"
Georgia,emanuel,13107,Georgia 13107,"(32.5898, -82.3018)"
Georgia,evans,13109,Georgia 13109,"(32.1568, -81.8868)"
Georgia,fannin,13111,Georgia 13111,"(34.8641, -84.3197)"
Georgia,fayette,13113,Georgia 13113,"(33.414, -84.4941)"
Georgia,floyd,13115,Georgia 13115,"(34.2632, -85.2143)"
Georgia,forsyth,13117,Georgia 13117,"(34.2255, -84.1253)"
Georgia,franklin,13119,Georgia 13119,"(34.3755, -83.2292)"
Georgia,fulton,13121,Georgia 13121,"(33.7903, -84.4669)"
Georgia,gilmer,13123,Georgia 13123,"(34.6915, -84.4554)"
Georgia,glascock,13125,Georgia 13125,"(33.2293, -82.6107)"
Georgia,glynn,13127,Georgia 13127,"(31.2365, -81.5512)"
Georgia,gordon,13129,Georgia 13129,"(34.5034, -84.8757)"
Georgia,grady,13131,Georgia 13131,"(30.8747, -84.2344)"
Georgia,greene,13133,Georgia 13133,"(33.5788, -83.1667)"
Georgia,gwinnett,13135,Georgia 13135,"(33.9617, -84.0235)"
Georgia,habersham,13137,Georgia 13137,"(34.631, -83.5312)"
Georgia,hall,13139,Georgia 13139,"(34.3168, -83.8197)"
Georgia,hancock,13141,Georgia 13141,"(33.2703, -83.001)"
Georgia,haralson,13143,Georgia 13143,"(33.7943, -85.211)"
Georgia,harris,13145,Georgia 13145,"(32.736, -84.909)"
Georgia,hart,13147,Georgia 13147,"(34.3511, -82.964)"
Georgia,heard,13149,Georgia 13149,"(33.297, -85.1283)"
Georgia,henry,13151,Georgia 13151,"(33.4534, -84.1554)"
Georgia,houston,13153,Georgia 13153,"(32.459, -83.6662)"
Georgia,irwin,13155,Georgia 13155,"(31.6023, -83.2764)"
Georgia,jackson,13157,Georgia 13157,"(34.1339, -83.5663)"
Georgia,jasper,13159,Georgia 13159,"(33.3165, -83.6881)"
Georgia,jeff davis,13161,Georgia 13161,"(31.8056, -82.637)"
Georgia,jefferson,13163,Georgia 13163,"(33.0549, -82.4181)"
Georgia,jenkins,13165,Georgia 13165,"(32.7925, -81.9636)"
Georgia,johnson,13167,Georgia 13167,"(32.7015, -82.6601)"
Georgia,jones,13169,Georgia 13169,"(33.0251, -83.5605)"
Georgia,lamar,13171,Georgia 13171,"(33.0765, -84.1394)"
Georgia,lanier,13173,Georgia 13173,"(31.038, -83.0626)"
Georgia,laurens,13175,Georgia 13175,"(32.4637, -82.9222)"
Georgia,lee,13177,Georgia 13177,"(31.7796, -84.141)"
Georgia,liberty,13179,Georgia 13179,"(31.8308, -81.4998)"
Georgia,lincoln,13181,Georgia 13181,"(33.7936, -82.4512)"
Georgia,long,13183,Georgia 13183,"(31.7528, -81.746)"
Georgia,lowndes,13185,Georgia 13185,"(30.8339, -83.2677)"
Georgia,lumpkin,13187,Georgia 13187,"(34.5722, -84.0031)"
Georgia,mcduffie,13189,Georgia 13189,"(33.4829, -82.4814)"
Georgia,mcintosh,13191,Georgia 13191,"(31.5329, -81.2646)"
Georgia,macon,13193,Georgia 13193,"(32.3584, -84.0425)"
Georgia,madison,13195,Georgia 13195,"(34.1279, -83.209)"
Georgia,marion,13197,Georgia 13197,"(32.3534, -84.5246)"
Georgia,meriwether,13199,Georgia 13199,"(33.0407, -84.6883)"
Georgia,miller,13201,Georgia 13201,"(31.164, -84.7307)"
Georgia,mitchell,13205,Georgia 13205,"(31.2254, -84.1942)"
Georgia,monroe,13207,Georgia 13207,"(33.0141, -83.9187)"
Georgia,montgomery,13209,Georgia 13209,"(32.1746, -82.5338)"
Georgia,morgan,13211,Georgia 13211,"(33.5908, -83.4924)"
Georgia,murray,13213,Georgia 13213,"(34.7885, -84.7481)"
Georgia,muscogee,13215,Georgia 13215,"(32.51, -84.877)"
Georgia,newton,13217,Georgia 13217,"(33.5551, -83.8503)"
Georgia,oconee,13219,Georgia 13219,"(33.8349, -83.437)"
Georgia,oglethorpe,13221,Georgia 13221,"(33.8807, -83.0806)"
Georgia,paulding,13223,Georgia 13223,"(33.9202, -84.8672)"
Georgia,peach,13225,Georgia 13225,"(32.5688, -83.8268)"
Georgia,pickens,13227,Georgia 13227,"(34.4643, -84.4656)"
Georgia,pierce,13229,Georgia 13229,"(31.3589, -82.2134)"
Georgia,pike,13231,Georgia 13231,"(33.0922, -84.3892)"
Georgia,polk,13233,Georgia 13233,"(34.0018, -85.1881)"
Georgia,pulaski,13235,Georgia 13235,"(32.2328, -83.4764)"
Georgia,putnam,13237,Georgia 13237,"(33.3218, -83.3728)"
Georgia,quitman,13239,Georgia 13239,"(31.8674, -85.0188)"
Georgia,rabun,13241,Georgia 13241,"(34.8818, -83.4021)"
Georgia,randolph,13243,Georgia 13243,"(31.7626, -84.7542)"
Georgia,richmond,13245,Georgia 13245,"(33.3596, -82.0735)"
Georgia,rockdale,13247,Georgia 13247,"(33.6545, -84.0267)"
Georgia,schley,13249,Georgia 13249,"(32.262, -84.3149)"
Georgia,screven,13251,Georgia 13251,"(32.7507, -81.6119)"
Georgia,seminole,13253,Georgia 13253,"(30.7935, -84.8812)"
Georgia,spalding,13255,Georgia 13255,"(33.2609, -84.2841)"
Georgia,stephens,13257,Georgia 13257,"(34.554, -83.2935)"
Georgia,stewart,13259,Georgia 13259,"(32.0785, -84.8351)"
Georgia,sumter,13261,Georgia 13261,"(32.04, -84.1971)"
Georgia,talbot,13263,Georgia 13263,"(32.6995, -84.533)"
Georgia,taliaferro,13265,Georgia 13265,"(33.5662, -82.8787)"
Georgia,tattnall,13267,Georgia 13267,"(32.0458, -82.0582)"
Georgia,taylor,13269,Georgia 13269,"(32.5556, -84.2504)"
Georgia,telfair,13271,Georgia 13271,"(31.9298, -82.9389)"
Georgia,terrell,13273,Georgia 13273,"(31.7768, -84.4368)"
Georgia,thomas,13275,Georgia 13275,"(30.8637, -83.9194)"
Georgia,tift,13277,Georgia 13277,"(31.4575, -83.5266)"
Georgia,toombs,13279,Georgia 13279,"(32.1206, -82.3306)"
Georgia,towns,13281,Georgia 13281,"(34.9166, -83.7373)"
Georgia,treutlen,13283,Georgia 13283,"(32.4039, -82.5673)"
Georgia,troup,13285,Georgia 13285,"(33.0335, -85.0283)"
Georgia,turner,13287,Georgia 13287,"(31.7164, -83.6242)"
Georgia,twiggs,13289,Georgia 13289,"(32.6672, -83.4272)"
Georgia,union,13291,Georgia 13291,"(34.8342, -83.9907)"
Georgia,upson,13293,Georgia 13293,"(32.8812, -84.2993)"
Georgia,walker,13295,Georgia 13295,"(34.7356, -85.3009)"
Georgia,walton,13297,Georgia 13297,"(33.7816, -83.7338)"
Georgia,ware,13299,Georgia 13299,"(31.0534, -82.4238)"
Georgia,warren,13301,Georgia 13301,"(33.409, -82.6767)"
Georgia,washington,13303,Georgia 13303,"(32.9695, -82.7959)"
Georgia,wayne,13305,Georgia 13305,"(31.5515, -81.9168)"
Georgia,webster,13307,Georgia 13307,"(32.0466, -84.551)"
Georgia,wheeler,13309,Georgia 13309,"(32.1171, -82.7246)"
Georgia,white,13311,Georgia 13311,"(34.6464, -83.7472)"
Georgia,whitfield,13313,Georgia 13313,"(34.8056, -84.9673)"
Georgia,wilcox,13315,Georgia 13315,"(31.9734, -83.4322)"
Georgia,wilkes,13317,Georgia 13317,"(33.782, -82.7432)"
Georgia,wilkinson,13319,Georgia 13319,"(32.8024, -83.1713)"
Georgia,worth,13321,Georgia 13321,"(31.5516, -83.851)"
Hawaii,hawaii in hawaii,15001,Hawaii 15001,"(19.6013, -155.5212)"
Hawaii,oahu in honolulu,15003,Hawaii 15003,"(21.4625, -157.9765)"
Hawaii,niihau in kauai,15007,Hawaii 15007,"(21.897, -160.157)"
Hawaii,lanai in maui,15009,Hawaii 15009,"(20.8383, -156.9299)"
Idaho,ada,16001,Idaho 16001,"(43.4511, -116.2411)"
Idaho,adams,16003,Idaho 16003,"(44.8897, -116.4539)"
Idaho,bannock,16005,Idaho 16005,"(42.6685, -112.2246)"
Idaho,bear lake,16007,Idaho 16007,"(42.2848, -111.3296)"
Idaho,benewah,16009,Idaho 16009,"(47.2176, -116.6588)"
Idaho,bingham,16011,Idaho 16011,"(43.2165, -112.3981)"
Idaho,blaine,16013,Idaho 16013,"(43.4123, -113.9799)"
Idaho,boise,16015,Idaho 16015,"(43.9892, -115.7301)"
Idaho,bonner,16017,Idaho 16017,"(48.2997, -116.601)"
Idaho,bonneville,16019,Idaho 16019,"(43.3877, -111.6149)"
Idaho,boundary,16021,Idaho 16021,"(48.7669, -116.4629)"
Idaho,butte,16023,Idaho 16023,"(43.7233, -113.1711)"
Idaho,camas,16025,Idaho 16025,"(43.4633, -114.8059)"
Idaho,canyon,16027,Idaho 16027,"(43.625, -116.7092)"
Idaho,caribou,16029,Idaho 16029,"(42.7705, -111.5622)"
Idaho,cassia,16031,Idaho 16031,"(42.2839, -113.6004)"
Idaho,clark,16033,Idaho 16033,"(44.284, -112.3512)"
Idaho,clearwater,16035,Idaho 16035,"(46.6737, -115.6569)"
Idaho,custer,16037,Idaho 16037,"(44.2412, -114.2816)"
Idaho,elmore,16039,Idaho 16039,"(43.3539, -115.4692)"
Idaho,franklin,16041,Idaho 16041,"(42.1811, -111.8132)"
Idaho,fremont,16043,Idaho 16043,"(44.2288, -111.482)"
Idaho,gem,16045,Idaho 16045,"(44.0617, -116.3973)"
Idaho,gooding,16047,Idaho 16047,"(42.9706, -114.8124)"
Idaho,idaho,16049,Idaho 16049,"(45.8442, -115.4674)"
Idaho,jefferson,16051,Idaho 16051,"(43.8201, -112.3113)"
Idaho,jerome,16053,Idaho 16053,"(42.6898, -114.2641)"
Idaho,kootenai,16055,Idaho 16055,"(47.6746, -116.7)"
Idaho,latah,16057,Idaho 16057,"(46.8161, -116.7117)"
Idaho,lemhi,16059,Idaho 16059,"(44.9433, -113.933)"
Idaho,lewis,16061,Idaho 16061,"(46.237, -116.4262)"
Idaho,lincoln,16063,Idaho 16063,"(43.0023, -114.1395)"
Idaho,madison,16065,Idaho 16065,"(43.7842, -111.6594)"
Idaho,minidoka,16067,Idaho 16067,"(42.8544, -113.6375)"
Idaho,nez perce,16069,Idaho 16069,"(46.3268, -116.7502)"
Idaho,oneida,16071,Idaho 16071,"(42.1949, -112.5396)"
Idaho,owyhee,16073,Idaho 16073,"(42.5816, -116.17)"
Idaho,payette,16075,Idaho 16075,"(44.0067, -116.7608)"
Idaho,power,16077,Idaho 16077,"(42.6937, -112.8407)"
Idaho,shoshone,16079,Idaho 16079,"(47.3516, -115.891)"
Idaho,teton,16081,Idaho 16081,"(43.7595, -111.2077)"
Idaho,twin falls,16083,Idaho 16083,"(42.356, -114.6671)"
Idaho,valley,16085,Idaho 16085,"(44.7667, -115.5661)"
Idaho,washington,16087,Idaho 16087,"(44.4524, -116.7848)"
Illinois,adams,17001,Illinois 17001,"(39.9878, -91.1886)"
Illinois,alexander,17003,Illinois 17003,"(37.1915, -89.3376)"
Illinois,bond,17005,Illinois 17005,"(38.8868, -89.4356)"
Illinois,boone,17007,Illinois 17007,"(42.3231, -88.8234)"
Illinois,brown,17009,Illinois 17009,"(39.9618, -90.7504)"
Illinois,bureau,17011,Illinois 17011,"(41.4041, -89.5287)"
Illinois,calhoun,17013,Illinois 17013,"(39.1692, -90.6675)"
Illinois,carroll,17015,Illinois 17015,"(42.0688, -89.9345)"
Illinois,cass,17017,Illinois 17017,"(39.9736, -90.2474)"
Illinois,champaign,17019,Illinois 17019,"(40.1401, -88.1991)"
Illinois,christian,17021,Illinois 17021,"(39.5458, -89.2773)"
Illinois,clark,17023,Illinois 17023,"(39.3335, -87.7878)"
Illinois,clay,17025,Illinois 17025,"(38.7542, -88.4902)"
Illinois,clinton,17027,Illinois 17027,"(38.6065, -89.4224)"
Illinois,coles,17029,Illinois 17029,"(39.5202, -88.2218)"
Illinois,cook,17031,Illinois 17031,"(41.8399, -87.8167)"
Illinois,crawford,17033,Illinois 17033,"(39.0028, -87.7595)"
Illinois,cumberland,17035,Illinois 17035,"(39.2732, -88.2403)"
Illinois,de kalb,17037,Illinois 17037,"(41.8934, -88.7704)"
Illinois,de witt,17039,Illinois 17039,"(40.1746, -88.9041)"
Illinois,douglas,17041,Illinois 17041,"(39.7695, -88.2174)"
Illinois,dupage,17043,Illinois 17043,"(41.852, -88.0857)"
Illinois,edgar,17045,Illinois 17045,"(39.6786, -87.7456)"
Illinois,edwards,17047,Illinois 17047,"(38.4165, -88.0532)"
Illinois,effingham,17049,Illinois 17049,"(39.0597, -88.5899)"
Illinois,fayette,17051,Illinois 17051,"(39.0002, -89.0242)"
Illinois,ford,17053,Illinois 17053,"(40.5972, -88.2233)"
Illinois,franklin,17055,Illinois 17055,"(37.9923, -88.9242)"
Illinois,fulton,17057,Illinois 17057,"(40.4728, -90.2075)"
Illinois,gallatin,17059,Illinois 17059,"(37.7628, -88.2305)"
Illinois,greene,17061,Illinois 17061,"(39.3562, -90.3905)"
Illinois,grundy,17063,Illinois 17063,"(41.285, -88.4185)"
Illinois,hamilton,17065,Illinois 17065,"(38.0816, -88.5391)"
Illinois,hancock,17067,Illinois 17067,"(40.4037, -91.1647)"
Illinois,hardin,17069,Illinois 17069,"(37.5182, -88.2669)"
Illinois,henderson,17071,Illinois 17071,"(40.8181, -90.9251)"
Illinois,henry,17073,Illinois 17073,"(41.3531, -90.1314)"
Illinois,iroquois,17075,Illinois 17075,"(40.7474, -87.8243)"
Illinois,jackson,17077,Illinois 17077,"(37.7852, -89.3821)"
Illinois,jasper,17079,Illinois 17079,"(39.01, -88.1538)"
Illinois,jefferson,17081,Illinois 17081,"(38.3005, -88.924)"
Illinois,jersey,17083,Illinois 17083,"(39.0856, -90.3566)"
Illinois,jo daviess,17085,Illinois 17085,"(42.3657, -90.2123)"
Illinois,johnson,17087,Illinois 17087,"(37.4596, -88.8809)"
Illinois,kane,17089,Illinois 17089,"(41.939, -88.4287)"
Illinois,kankakee,17091,Illinois 17091,"(41.1377, -87.8618)"
Illinois,kendall,17093,Illinois 17093,"(41.5906, -88.4289)"
Illinois,knox,17095,Illinois 17095,"(40.9318, -90.2133)"
Illinois,lake,17097,Illinois 17097,"(42.3231, -88.0036)"
Illinois,la salle,17099,Illinois 17099,"(41.3439, -88.8859)"
Illinois,lawrence,17101,Illinois 17101,"(38.72, -87.7266)"
Illinois,lee,17103,Illinois 17103,"(41.7461, -89.3005)"
Illinois,livingston,17105,Illinois 17105,"(40.8914, -88.5578)"
Illinois,logan,17107,Illinois 17107,"(40.1245, -89.3676)"
Illinois,mcdonough,17109,Illinois 17109,"(40.4562, -90.678)"
Illinois,mchenry,17111,Illinois 17111,"(42.3244, -88.4524)"
Illinois,mclean,17113,Illinois 17113,"(40.4908, -88.8473)"
Illinois,macon,17115,Illinois 17115,"(39.8599, -88.9617)"
Illinois,macoupin,17117,Illinois 17117,"(39.261, -89.9244)"
Illinois,madison,17119,Illinois 17119,"(38.8299, -89.9051)"
Illinois,marion,17121,Illinois 17121,"(38.6496, -88.919)"
Illinois,marshall,17123,Illinois 17123,"(41.0332, -89.3448)"
Illinois,mason,17125,Illinois 17125,"(40.2397, -89.9168)"
Illinois,massac,17127,Illinois 17127,"(37.219, -88.7078)"
Illinois,menard,17129,Illinois 17129,"(40.0274, -89.8022)"
Illinois,mercer,17131,Illinois 17131,"(41.2053, -90.7414)"
Illinois,monroe,17133,Illinois 17133,"(38.2785, -90.1774)"
Illinois,montgomery,17135,Illinois 17135,"(39.231, -89.4789)"
Illinois,morgan,17137,Illinois 17137,"(39.7156, -90.2015)"
Illinois,moultrie,17139,Illinois 17139,"(39.6413, -88.6194)"
Illinois,ogle,17141,Illinois 17141,"(42.0427, -89.3207)"
Illinois,peoria,17143,Illinois 17143,"(40.7881, -89.76)"
Illinois,perry,17145,Illinois 17145,"(38.0838, -89.3671)"
Illinois,piatt,17147,Illinois 17147,"(40.0104, -88.5911)"
Illinois,pike,17149,Illinois 17149,"(39.6225, -90.8862)"
Illinois,pope,17151,Illinois 17151,"(37.4127, -88.5615)"
Illinois,pulaski,17153,Illinois 17153,"(37.2228, -89.1267)"
Illinois,putnam,17155,Illinois 17155,"(41.2045, -89.2858)"
Illinois,randolph,17157,Illinois 17157,"(38.0521, -89.8253)"
Illinois,richland,17159,Illinois 17159,"(38.7124, -88.085)"
Illinois,rock island,17161,Illinois 17161,"(41.4673, -90.5674)"
Illinois,st. clair,17163,Illinois 17163,"(38.4703, -89.9284)"
Illinois,saline,17165,Illinois 17165,"(37.7533, -88.5408)"
Illinois,sangamon,17167,Illinois 17167,"(39.7582, -89.6589)"
Illinois,schuyler,17169,Illinois 17169,"(40.158, -90.6151)"
Illinois,scott,17171,Illinois 17171,"(39.6442, -90.4747)"
Illinois,shelby,17173,Illinois 17173,"(39.3911, -88.8055)"
Illinois,stark,17175,Illinois 17175,"(41.0934, -89.7975)"
Illinois,stephenson,17177,Illinois 17177,"(42.3517, -89.6625)"
Illinois,tazewell,17179,Illinois 17179,"(40.5075, -89.5134)"
Illinois,union,17181,Illinois 17181,"(37.4712, -89.2551)"
Illinois,vermilion,17183,Illinois 17183,"(40.1836, -87.7329)"
Illinois,wabash,17185,Illinois 17185,"(38.4461, -87.8443)"
Illinois,warren,17187,Illinois 17187,"(40.8488, -90.615)"
Illinois,washington,17189,Illinois 17189,"(38.3522, -89.4105)"
Illinois,wayne,17191,Illinois 17191,"(38.4295, -88.4256)"
Illinois,white,17193,Illinois 17193,"(38.0875, -88.1795)"
Illinois,whiteside,17195,Illinois 17195,"(41.7564, -89.9141)"
Illinois,will,17197,Illinois 17197,"(41.445, -87.9787)"
Illinois,williamson,17199,Illinois 17199,"(37.7303, -88.9299)"
Illinois,winnebago,17201,Illinois 17201,"(42.3363, -89.1609)"
Illinois,woodford,17203,Illinois 17203,"(40.7882, -89.2111)"
Indiana,adams,18001,Indiana 18001,"(40.7456, -84.9366)"
Indiana,allen,18003,Indiana 18003,"(41.0908, -85.0665)"
Indiana,bartholomew,18005,Indiana 18005,"(39.2059, -85.8977)"
Indiana,benton,18007,Indiana 18007,"(40.6063, -87.3109)"
Indiana,blackford,18009,Indiana 18009,"(40.4735, -85.3248)"
Indiana,boone,18011,Indiana 18011,"(40.0508, -86.4687)"
Indiana,brown,18013,Indiana 18013,"(39.1962, -86.2274)"
Indiana,carroll,18015,Indiana 18015,"(40.5829, -86.5635)"
Indiana,cass,18017,Indiana 18017,"(40.7615, -86.346)"
Indiana,clark,18019,Indiana 18019,"(38.4773, -85.7073)"
Indiana,clay,18021,Indiana 18021,"(39.3928, -87.1158)"
Indiana,clinton,18023,Indiana 18023,"(40.3017, -86.4752)"
Indiana,crawford,18025,Indiana 18025,"(38.2923, -86.4517)"
Indiana,daviess,18027,Indiana 18027,"(38.7024, -87.0721)"
Indiana,dearborn,18029,Indiana 18029,"(39.1453, -84.9733)"
Indiana,decatur,18031,Indiana 18031,"(39.3069, -85.5013)"
Indiana,de kalb,18033,Indiana 18033,"(41.3976, -84.9991)"
Indiana,delaware,18035,Indiana 18035,"(40.2275, -85.3969)"
Indiana,dubois,18037,Indiana 18037,"(38.3643, -86.8798)"
Indiana,elkhart,18039,Indiana 18039,"(41.5974, -85.8587)"
Indiana,fayette,18041,Indiana 18041,"(39.6401, -85.1787)"
Indiana,floyd,18043,Indiana 18043,"(38.3194, -85.9068)"
Indiana,fountain,18045,Indiana 18045,"(40.1209, -87.2419)"
Indiana,franklin,18047,Indiana 18047,"(39.4148, -85.0603)"
Indiana,fulton,18049,Indiana 18049,"(41.047, -86.2636)"
Indiana,gibson,18051,Indiana 18051,"(38.3118, -87.5846)"
Indiana,grant,18053,Indiana 18053,"(40.5158, -85.6548)"
Indiana,greene,18055,Indiana 18055,"(39.0364, -86.962)"
Indiana,hamilton,18057,Indiana 18057,"(40.0725, -86.052)"
Indiana,hancock,18059,Indiana 18059,"(39.8235, -85.7732)"
Indiana,harrison,18061,Indiana 18061,"(38.1952, -86.1113)"
Indiana,hendricks,18063,Indiana 18063,"(39.7695, -86.51)"
Indiana,henry,18065,Indiana 18065,"(39.931, -85.3964)"
Indiana,howard,18067,Indiana 18067,"(40.4836, -86.117)"
Indiana,huntington,18069,Indiana 18069,"(40.8291, -85.4881)"
Indiana,jackson,18071,Indiana 18071,"(38.9064, -86.0376)"
Indiana,jasper,18073,Indiana 18073,"(41.023, -87.1162)"
Indiana,jay,18075,Indiana 18075,"(40.438, -85.0057)"
Indiana,jefferson,18077,Indiana 18077,"(38.7858, -85.4385)"
Indiana,jennings,18079,Indiana 18079,"(38.9969, -85.6281)"
Indiana,johnson,18081,Indiana 18081,"(39.4899, -86.1017)"
Indiana,knox,18083,Indiana 18083,"(38.6891, -87.418)"
Indiana,kosciusko,18085,Indiana 18085,"(41.2441, -85.8607)"
Indiana,lagrange,18087,Indiana 18087,"(41.6427, -85.4265)"
Indiana,lake,18089,Indiana 18089,"(41.4156, -87.3817)"
Indiana,la porte,18091,Indiana 18091,"(41.546, -86.74)"
Indiana,lawrence,18093,Indiana 18093,"(38.8412, -86.4834)"
Indiana,madison,18095,Indiana 18095,"(40.1617, -85.7194)"
Indiana,marion,18097,Indiana 18097,"(39.7816, -86.1384)"
Indiana,marshall,18099,Indiana 18099,"(41.325, -86.2618)"
Indiana,martin,18101,Indiana 18101,"(38.708, -86.8031)"
Indiana,miami,18103,Indiana 18103,"(40.7695, -86.0451)"
Indiana,monroe,18105,Indiana 18105,"(39.1609, -86.5231)"
Indiana,montgomery,18107,Indiana 18107,"(40.0404, -86.8933)"
Indiana,morgan,18109,Indiana 18109,"(39.4815, -86.4462)"
Indiana,newton,18111,Indiana 18111,"(40.9559, -87.3975)"
Indiana,noble,18113,Indiana 18113,"(41.3986, -85.4174)"
Indiana,ohio,18115,Indiana 18115,"(38.9501, -84.965)"
Indiana,orange,18117,Indiana 18117,"(38.5418, -86.4951)"
Indiana,owen,18119,Indiana 18119,"(39.3129, -86.8376)"
Indiana,parke,18121,Indiana 18121,"(39.7736, -87.2063)"
Indiana,perry,18123,Indiana 18123,"(38.0797, -86.638)"
Indiana,pike,18125,Indiana 18125,"(38.3988, -87.2322)"
Indiana,porter,18127,Indiana 18127,"(41.4605, -87.0672)"
Indiana,posey,18129,Indiana 18129,"(38.0218, -87.8684)"
Indiana,pulaski,18131,Indiana 18131,"(41.0419, -86.6989)"
Indiana,putnam,18133,Indiana 18133,"(39.6663, -86.845)"
