"","STATE","COUNTY","CTYNAME","STNAME","pop09","pop19","pop29","pop39","pop49","pop59","pop69","pop79","pop89"
"2078","39","069","Henry County","Ohio",3305,3535,3040,3101,3242,3637,3601,2147,1398
"2079","39","071","Highland County","Ohio",5433,5696,4936,4821,5269,5791,5636,3636,1943
"2080","39","073","Hocking County","Ohio",3233,3541,3145,3138,3504,4059,3859,2528,1257
"2081","39","075","Holmes County","Ohio",7274,7474,6207,5014,4705,4782,4310,2596,1598
"2082","39","077","Huron County","Ohio",7414,7888,6992,6756,6961,7946,7457,4494,2358
"2083","39","079","Jackson County","Ohio",4259,4193,3776,3968,4019,4269,4180,2553,1196
"2084","39","081","Jefferson County","Ohio",6624,7692,8190,6834,7423,8922,9931,6112,3597
"2085","39","083","Knox County","Ohio",7552,8871,8289,6786,6850,7979,8171,5090,2734
"2086","39","085","Lake County","Ohio",23225,27133,27127,27106,27116,33010,32968,20826,11638
"2087","39","087","Lawrence County","Ohio",6761,7291,6967,7069,7548,8204,7768,5227,2628
"2088","39","089","Licking County","Ohio",21932,23454,21255,21971,21842,24674,21646,13576,6512
"2089","39","091","Logan County","Ohio",5595,5898,5200,5217,5472,6450,6197,3752,1891
"2090","39","093","Lorain County","Ohio",35869,39574,36484,36085,38543,43051,40921,25255,14051
"2091","39","095","Lucas County","Ohio",54411,54562,58798,55105,49528,55178,53268,30464,17034
"2092","39","097","Madison County","Ohio",4763,5248,5599,6309,6400,6451,5136,3187,1638
"2093","39","099","Mahoning County","Ohio",24211,26843,28985,25681,25920,30369,33295,20199,13180
"2094","39","101","Marion County","Ohio",7665,7343,8499,8226,8193,8871,8239,5179,2878
"2095","39","103","Medina County","Ohio",20096,23458,18968,21275,23308,26666,23695,14968,7312
"2096","39","105","Meigs County","Ohio",2469,2867,2304,2640,2871,3335,3328,1986,1107
"2097","39","107","Mercer County","Ohio",6008,5548,4882,4699,4324,5234,5492,3020,1965
"2098","39","109","Miami County","Ohio",13061,13748,11703,13293,13143,14405,13667,9150,4817
"2099","39","111","Monroe County","Ohio",1480,1523,1389,1420,1601,1910,2060,1487,784
"2100","39","113","Montgomery County","Ohio",64812,65587,73365,67242,59376,68519,65574,41856,25356
"2101","39","115","Morgan County","Ohio",1523,1766,1569,1583,1697,2087,2113,1349,821
"2102","39","117","Morrow County","Ohio",4005,4699,3748,4049,4663,5151,4832,2740,1441
"2103","39","119","Muskingum County","Ohio",10594,10793,11380,10028,10197,11506,11005,6847,3865
"2104","39","121","Noble County","Ohio",1470,1433,1306,1278,1245,1920,2876,1959,937
"2105","39","123","Ottawa County","Ohio",3632,4472,3847,3943,4447,6002,6999,4776,2407
"2106","39","125","Paulding County","Ohio",2240,2563,2068,2097,2210,2612,2515,1559,808
"2107","39","127","Perry County","Ohio",4513,4727,4151,4306,4477,5204,4773,2741,1242
"2108","39","129","Pickaway County","Ohio",6537,7286,7769,7818,7983,7935,6772,4130,2227
"2109","39","131","Pike County","Ohio",3408,3711,3254,3095,3447,3851,3539,2178,1289
"2110","39","133","Portage County","Ohio",15358,22063,28533,17443,18070,21936,20724,12219,6120
"2111","39","135","Preble County","Ohio",4598,5380,4420,4612,5015,5746,5669,3589,1853
"2112","39","137","Putnam County","Ohio",4744,4602,3756,3882,3777,4527,4480,2465,1628
"2113","39","139","Richland County","Ohio",14146,14699,15551,14437,14395,15616,15653,10306,6351
"2114","39","141","Ross County","Ohio",8594,9212,9394,9608,10320,10948,9818,5813,2959
"2115","39","143","Sandusky County","Ohio",6760,7477,6644,6882,6937,8063,8116,4837,2802
"2116","39","145","Scioto County","Ohio",8733,9478,9564,9141,9324,9758,9719,6021,3576
"2117","39","147","Seneca County","Ohio",6166,7800,7183,6248,6419,7091,7394,4298,2579
"2118","39","149","Shelby County","Ohio",6324,6805,5849,5410,5798,6746,6130,3508,2020
"2119","39","151","Stark County","Ohio",42088,45836,45748,43125,42961,50145,50180,31760,18763
"2120","39","153","Summit County","Ohio",60963,64070,70594,67762,63976,74432,71748,42606,24862
"2121","39","155","Trumbull County","Ohio",21171,23050,23552,21409,22619,27364,28919,18903,10987
"2122","39","157","Tuscarawas County","Ohio",11452,11522,10657,10732,10684,12020,12284,7820,4816
"2123","39","159","Union County","Ohio",7750,8030,7227,8497,8754,7965,5925,3255,1585
"2124","39","161","Van Wert County","Ohio",3501,3650,3362,3219,3306,3721,3742,2339,1435
"2125","39","163","Vinton County","Ohio",1497,1624,1497,1388,1704,1919,1857,1092,507
"2126","39","165","Warren County","Ohio",28838,33613,25719,30044,33110,33576,26146,15611,7945
"2127","39","167","Washington County","Ohio",6260,7023,7123,6723,6941,8237,8690,5761,3153
"2128","39","169","Wayne County","Ohio",15312,16086,14735,13186,12803,14606,14504,9120,5358
"2129","39","171","Williams County","Ohio",4358,4740,4273,4319,4295,4936,4907,3042,1822
"2130","39","173","Wood County","Ohio",14194,18727,24624,14993,14553,15174,14975,8707,4870
"2131","39","175","Wyandot County","Ohio",2552,2805,2379,2572,2658,2919,2861,1837,1189
"2132","40","001","Adair County","Oklahoma",3287,3234,2750,2543,2670,2879,2449,1643,739
"2133","40","003","Alfalfa County","Oklahoma",621,570,519,784,853,814,749,452,340
"2134","40","005","Atoka County","Oklahoma",1710,1666,1706,1740,1577,1676,1757,1309,617
"2135","40","007","Beaver County","Oklahoma",654,865,571,559,604,670,649,457,282
"2136","40","009","Beckham County","Oklahoma",3110,2808,3055,3274,2608,2464,2410,1276,854
"2137","40","011","Blaine County","Oklahoma",1311,1294,1001,993,1036,1225,1262,818,489
"2138","40","013","Bryan County","Oklahoma",6305,6227,6614,6363,5428,5586,5397,4006,2069
"2139","40","015","Caddo County","Oklahoma",3996,3852,3654,3723,3313,3578,3252,2193,1201
"2140","40","017","Canadian County","Oklahoma",20881,20948,18146,23535,19444,17418,14928,8791,4215
"2141","40","019","Carter County","Oklahoma",6513,6529,6140,5859,5786,5928,5735,3528,2093
"2142","40","021","Cherokee County","Oklahoma",5758,6660,8508,5719,5228,5619,5509,3792,1864
"2143","40","023","Choctaw County","Oklahoma",1941,1922,1652,1500,1640,1878,1999,1423,717
"2144","40","025","Cimarron County","Oklahoma",285,305,194,209,222,245,295,245,137
"2145","40","027","Cleveland County","Oklahoma",31495,39063,52862,40148,33555,32004,28849,17456,8582
"2146","40","029","Coal County","Oklahoma",686,727,648,535,659,672,741,529,298
"2147","40","031","Comanche County","Oklahoma",16423,16213,21301,17953,13173,13465,11779,6619,3823
"2148","40","033","Cotton County","Oklahoma",656,723,612,625,628,841,761,533,287
"2149","40","035","Craig County","Oklahoma",1597,1749,1721,1627,1705,1985,1708,1343,707
"2150","40","037","Creek County","Oklahoma",8831,9566,8495,8585,8627,9617,8906,5801,3094
"2151","40","039","Custer County","Oklahoma",4087,4299,5558,3622,2822,2994,2734,1759,1128
"2152","40","041","Delaware County","Oklahoma",4438,5073,4450,4373,4584,5919,6607,5303,2262
"2153","40","043","Dewey County","Oklahoma",758,691,520,572,500,616,573,425,236
"2154","40","045","Ellis County","Oklahoma",439,513,387,392,476,463,589,393,207
"2155","40","047","Garfield County","Oklahoma",8828,8173,8363,8247,6424,7258,6798,4164,2801
"2156","40","049","Garvin County","Oklahoma",3716,3779,3186,3468,3303,3366,3439,2216,1238
"2157","40","051","Grady County","Oklahoma",6735,7841,6331,7173,6984,7659,6876,4160,2075
"2158","40","053","Grant County","Oklahoma",561,572,434,486,442,574,617,352,295
"2159","40","055","Greer County","Oklahoma",613,644,806,856,743,715,579,424,332
"2160","40","057","Harmon County","Oklahoma",356,364,284,309,284,360,328,211,157
"2161","40","059","Harper County","Oklahoma",496,533,352,451,389,493,490,257,227
"2162","40","061","Haskell County","Oklahoma",1535,1704,1405,1490,1434,1632,1595,1250,582
"2163","40","063","Hughes County","Oklahoma",1617,1574,1854,1744,1538,1640,1550,1134,628
"2164","40","065","Jackson County","Oklahoma",3574,3127,3756,3472,2629,2784,2563,1634,991
"2165","40","067","Jefferson County","Oklahoma",794,796,592,699,626,761,833,592,309
"2166","40","069","Johnston County","Oklahoma",1408,1588,1314,1242,1274,1359,1367,1019,514
"2167","40","071","Kay County","Oklahoma",5885,6092,5367,5037,4687,5163,5246,3803,2258
"2168","40","073","Kingfisher County","Oklahoma",2228,2382,1793,1997,1791,1999,1818,1062,695
"2169","40","075","Kiowa County","Oklahoma",1184,1111,970,947,906,1185,1223,795,387
"2170","40","077","Latimer County","Oklahoma",1204,1332,1216,1073,1048,1296,1269,977,658
"2171","40","079","Le Flore County","Oklahoma",6307,6942,6054,5935,5940,6376,6118,4145,2036
"2172","40","081","Lincoln County","Oklahoma",4299,4707,3894,4023,4101,4846,4536,2961,1510
"2173","40","083","Logan County","Oklahoma",5636,7059,5627,6101,6047,6321,6059,3416,1745
"2174","40","085","Love County","Oklahoma",1367,1345,1259,1251,1170,1218,1250,934,459
"2175","40","087","McClain County","Oklahoma",5238,5974,4384,5405,5297,5264,4684,2888,1340
"2176","40","089","McCurtain County","Oklahoma",4622,4423,4069,3775,3711,4091,3907,2797,1437
"2177","40","091","McIntosh County","Oklahoma",2025,2175,1953,1975,2091,2706,3073,2382,1216
"2178","40","093","Major County","Oklahoma",1083,1062,744,873,838,924,1010,641,454
"2179","40","095","Marshall County","Oklahoma",2055,2218,1871,1726,1892,2245,2248,1754,922
"2180","40","097","Mayes County","Oklahoma",5124,5381,4916,4788,4930,5344,5349,3625,1643
"2181","40","099","Murray County","Oklahoma",1714,1848,1575,1653,1660,1801,1839,1308,675
"2182","40","101","Muskogee County","Oklahoma",9070,9370,8724,8642,7997,8263,8089,5076,2766
"2183","40","103","Noble County","Oklahoma",1408,1464,1154,1334,1287,1505,1454,973,552
"2184","40","105","Nowata County","Oklahoma",1243,1224,1140,1159,1148,1414,1326,929,493
"2185","40","107","Okfuskee County","Oklahoma",1486,1514,1494,1501,1523,1578,1411,996,490
"2186","40","109","Oklahoma County","Oklahoma",115681,106377,116088,116606,93613,91399,83663,48019,25988
"2187","40","111","Okmulgee County","Oklahoma",4824,5318,4980,4361,4295,4807,4792,3285,1803
"2188","40","113","Osage County","Oklahoma",5155,5914,5307,5453,5388,6488,6546,4453,2259
"2189","40","115","Ottawa County","Oklahoma",4263,4432,4067,3456,3463,3779,3661,2600,1406
"2190","40","117","Pawnee County","Oklahoma",2007,2192,1814,1809,1961,2224,2188,1475,706
"2191","40","119","Payne County","Oklahoma",8442,12387,22720,9262,7444,7146,7103,4598,2682
"2192","40","121","Pittsburg County","Oklahoma",5257,5365,5364,5571,4932,5498,5452,4000,2215
"2193","40","123","Pontotoc County","Oklahoma",5189,5316,5700,4958,4141,4431,4075,2783,1691
"2194","40","125","Pottawatomie County","Oklahoma",9173,9966,9594,9177,8968,9200,8304,5490,2720
"2195","40","127","Pushmataha County","Oklahoma",1299,1358,1135,1236,1151,1547,1525,1179,666
"2196","40","129","Roger Mills County","Oklahoma",442,507,339,416,384,448,482,340,225
"2197","40","131","Rogers County","Oklahoma",11223,12459,11606,11638,11251,12767,11052,6900,3563
"2198","40","133","Seminole County","Oklahoma",3169,3497,2906,2704,2789,3161,2968,1988,1076
"2199","40","135","Sequoyah County","Oklahoma",5229,5371,5073,4678,5062,5721,5037,3639,1759
"2200","40","137","Stephens County","Oklahoma",5175,5670,4910,5143,4860,5563,5807,3761,2254
"2201","40","139","Texas County","Oklahoma",3252,3110,2852,2688,2370,2275,1891,992,553
"2202","40","141","Tillman County","Oklahoma",893,963,801,789,851,978,927,683,365
"2203","40","143","Tulsa County","Oklahoma",91424,87936,90609,91426,78891,76618,70183,41538,22927
"2204","40","145","Wagoner County","Oklahoma",10282,11034,9332,11052,10344,10366,9628,6362,2889
"2205","40","147","Washington County","Oklahoma",6683,6755,5939,6574,5666,6218,6439,4357,2896
"2206","40","149","Washita County","Oklahoma",1435,1479,1201,1362,1179,1416,1453,850,541
"2207","40","151","Woods County","Oklahoma",1042,1207,1678,1109,795,951,928,606,477
"2208","40","153","Woodward County","Oklahoma",2708,2627,2670,2820,2455,2394,2204,1475,858
"2209","41","001","Baker County","Oregon",1768,1689,1543,1866,1572,2089,2649,1954,994
"2210","41","003","Benton County","Oregon",7721,13088,22371,10283,9086,9397,10940,6772,3395
"2211","41","005","Clackamas County","Oregon",46502,50879,47980,54572,55038,56171,55237,34924,16884
"2212","41","007","Clatsop County","Oregon",4128,4255,4492,5061,4446,5165,6608,4326,1743
"2213","41","009","Columbia County","Oregon",5674,6329,5616,6481,6658,7577,7406,4598,2015
"2214","41","011","Coos County","Oregon",6364,6542,6672,7136,6719,8460,10984,7744,3866
"2215","41","013","Crook County","Oregon",2663,2586,2347,2654,2783,3181,4094,2897,1199
"2216","41","015","Curry County","Oregon",1840,1714,1766,2025,2079,3200,4834,3757,1710
"2217","41","017","Deschutes County","Oregon",20733,22082,22582,27117,25435,24704,28763,18621,7655
"2218","41","019","Douglas County","Oregon",11637,11776,11407,12306,11562,14283,17722,13320,6967
"2219","41","021","Gilliam County","Oregon",204,195,149,201,191,251,356,209,156
"2220","41","023","Grant County","Oregon",687,689,601,738,725,892,1275,1018,574
"2221","41","025","Harney County","Oregon",816,811,762,867,793,916,1203,773,452
"2222","41","027","Hood River County","Oregon",2943,3155,2754,3074,3037,3069,2875,1576,899
"2223","41","029","Jackson County","Oregon",24777,25053,25849,27652,24997,27071,31690,22563,11292
"2224","41","031","Jefferson County","Oregon",3218,3029,3000,2984,2743,3091,3297,2379,917
"2225","41","033","Josephine County","Oregon",9174,9486,8889,9367,9258,11299,14026,10680,5308
"2226","41","035","Klamath County","Oregon",8352,7924,8515,8027,7299,8462,9944,6711,3004
"2227","41","037","Lake County","Oregon",815,841,725,838,974,1027,1284,933,432
"2228","41","039","Lane County","Oregon",37501,44086,62682,47649,43570,44869,51219,34043,16448
"2229","41","041","Lincoln County","Oregon",4414,4707,4358,5145,5161,6670,10115,6619,2773
"2230","41","043","Linn County","Oregon",15752,15821,16523,16850,15195,16135,16955,11130,5388
"2231","41","045","Malheur County","Oregon",4389,4348,4294,3799,3533,3367,3290,2222,1329
"2232","41","047","Marion County","Oregon",46295,47250,47836,47078,41929,40573,39118,24816,12923
"2233","41","049","Morrow County","Oregon",1695,1791,1371,1292,1346,1348,1500,851,409
"2234","41","051","Multnomah County","Oregon",84157,81820,122076,150674,120182,96288,85951,48504,23203
"2235","41","053","Polk County","Oregon",10141,11998,13329,10328,9719,9575,10089,7308,3598
"2236","41","055","Sherman County","Oregon",179,186,172,214,200,225,289,182,133
"2237","41","057","Tillamook County","Oregon",2675,2893,2598,3006,2834,3471,4930,3270,1359
"2238","41","059","Umatilla County","Oregon",10543,10931,10828,10242,9447,8988,8572,5471,2928
"2239","41","061","Union County","Oregon",3172,3565,3743,3159,2721,2823,3622,2445,1585
"2240","41","063","Wallowa County","Oregon",729,743,510,833,689,913,1351,932,508
"2241","41","065","Wasco County","Oregon",3319,3112,3242,3441,2906,3165,3753,2469,1275
"2242","41","067","Washington County","Oregon",72888,75214,82865,96384,84775,73001,61447,36474,18544
"2243","41","069","Wheeler County","Oregon",96,112,97,110,119,180,281,211,126
"2244","41","071","Yamhill County","Oregon",12302,14517,14091,13841,13328,13066,13137,8362,4456
"2245","42","001","Adams County","Pennsylvania",10658,12673,12319,11063,11706,15167,14620,9534,5269
"2246","42","003","Allegheny County","Pennsylvania",126170,131895,166385,175635,134901,157311,164144,96126,63478
"2247","42","005","Armstrong County","Pennsylvania",6576,6935,6757,6894,7722,9741,10059,6306,3745
"2248","42","007","Beaver County","Pennsylvania",16930,17839,18344,19451,18327,23787,24398,15119,9734
"2249","42","009","Bedford County","Pennsylvania",4798,5319,5038,4865,5687,7123,7115,4937,3006
"2250","42","011","Berks County","Pennsylvania",49595,56423,54179,50962,49613,58738,50434,31786,19434
