state,county_state,pop09,pop1049,pop59,pop69,pop79,pop89
TX,TX 48373,5525,11193,7365,8855,4376,1260
TX,TX 48375,18116,34818,13297,11318,6360,3825
TX,TX 48377,1025,1956,685,686,731,524
TX,TX 48379,1389,2750,1713,2103,1466,644
TX,TX 48381,17835,36931,15486,15391,9303,4935
TX,TX 48383,624,1219,440,359,172,102
TX,TX 48385,303,623,458,655,495,239
TX,TX 48387,1277,2587,1673,1811,1371,780
TX,TX 48389,2023,3988,1560,1204,818,507
TX,TX 48391,828,1706,942,910,765,419
TX,TX 48393,102,225,115,117,95,35
TX,TX 48395,2213,4414,2188,2251,1503,841
TX,TX 48397,14152,30717,13946,10443,6049,2789
TX,TX 48399,1215,2617,1352,1337,947,563
TX,TX 48401,6364,13338,6841,6395,4105,2135
TX,TX 48403,975,2090,1486,1824,1556,790
TX,TX 48405,869,1756,1190,1305,1007,621
TX,TX 48407,3235,6715,3990,4528,3004,1385
TX,TX 48409,9586,19373,7888,6921,4720,2241
TX,TX 48411,667,1346,692,802,652,400
TX,TX 48413,284,755,345,360,266,84
TX,TX 48415,2283,4588,2010,1740,1046,723
TX,TX 48417,367,833,450,459,313,180
TX,TX 48419,3553,7202,3104,3037,2021,1105
TX,TX 48421,411,891,422,331,207,122
TX,TX 48423,31332,63646,27132,26240,17344,9744
TX,TX 48425,987,2212,1318,1259,744,417
TX,TX 48427,12398,23247,6345,4660,3327,1842
TX,TX 48429,1069,2285,1202,1184,827,476
TX,TX 48431,180,401,143,137,73,63
TX,TX 48433,155,331,176,197,157,115
TX,TX 48435,473,1004,513,508,307,175
TX,TX 48437,983,2031,849,796,545,383
TX,TX 48439,294472,604927,260439,197217,106947,52352
TX,TX 48441,19707,39356,14318,13240,8854,5331
TX,TX 48443,87,161,85,121,114,71
TX,TX 48445,1895,3698,1397,1266,806,491
TX,TX 48447,144,312,202,235,196,130
TX,TX 48449,5138,10382,3914,3285,2123,1107
TX,TX 48451,15934,32848,12973,12640,7957,4771
TX,TX 48453,152102,303469,145272,112112,54728,25440
TX,TX 48455,1566,3181,1996,2426,1873,857
TX,TX 48457,2221,4580,2684,2935,2273,1193
TX,TX 48459,5209,10834,5635,5572,3564,1781
TX,TX 48461,568,1138,379,418,229,142
TX,TX 48463,3942,8053,2810,2641,2028,1252
TX,TX 48465,8056,15321,4966,3932,3179,1905
TX,TX 48467,6779,14307,7686,7582,5258,2716
TX,TX 48469,12781,25791,10506,10285,6653,3908
TX,TX 48471,5997,14182,9099,7294,4457,2143
TX,TX 48473,7274,17230,6061,5185,2951,1333
TX,TX 48475,1947,3771,1305,1156,701,444
TX,TX 48477,4162,9517,4363,4850,3354,2236
TX,TX 48479,50697,99213,27742,19959,11935,6288
TX,TX 48481,5744,11819,5102,5029,2938,1922
TX,TX 48483,693,1376,609,654,474,243
TX,TX 48485,16925,35431,15060,14201,8186,5390
TX,TX 48487,1493,3164,1575,1572,1060,623
TX,TX 48489,2749,5755,2064,1900,1390,767
TX,TX 48491,79771,162980,69297,53229,33841,14831
TX,TX 48493,6323,13478,7288,6264,3703,1844
TX,TX 48495,1249,2577,950,687,437,226
TX,TX 48497,9198,18947,9958,8220,4973,2127
TX,TX 48499,4492,9719,5947,7408,6006,2825
TX,TX 48501,1594,3115,942,779,476,227
TX,TX 48503,2246,4672,2306,2476,1615,982
TX,TX 48505,2604,5103,1397,1133,866,451
TX,TX 48507,1844,3765,1141,1120,767,391
UT,UT 49001,1141,2372,672,750,409,194
UT,UT 49003,9279,18947,5692,5446,3067,1826
UT,UT 49005,21423,44324,9687,8829,5422,2974
UT,UT 49007,2721,5897,2130,2671,1616,816
UT,UT 49009,93,230,132,151,117,50
UT,UT 49011,60961,122348,34120,28456,16010,8172
UT,UT 49013,3696,7148,1902,1871,1088,584
UT,UT 49015,1383,3091,1090,1270,773,400
UT,UT 49017,577,1264,596,752,526,261
UT,UT 49019,1168,2282,1204,1428,801,387
UT,UT 49021,8392,17930,4852,5196,3250,1362
UT,UT 49023,2177,4459,1117,976,663,275
UT,UT 49025,980,2048,880,1216,888,351
UT,UT 49027,2135,4434,1306,1537,1042,593
UT,UT 49029,2043,4562,1267,1100,656,281
UT,UT 49031,140,394,158,236,194,92
UT,UT 49033,395,787,249,320,193,105
UT,UT 49035,169589,339210,120884,102057,56004,27961
UT,UT 49037,2339,4987,1753,1641,967,544
UT,UT 49039,3893,9354,3037,3148,1954,969
UT,UT 49041,3231,6845,2237,2416,1574,835
UT,UT 49043,4887,11113,6399,5423,2549,774
UT,UT 49045,12247,25204,7221,5590,2892,1367
UT,UT 49047,6297,12623,3309,3192,1757,871
UT,UT 49049,116325,235580,46769,36878,22536,11452
UT,UT 49051,5357,11334,3747,3533,1978,634
UT,UT 49053,23852,49968,16788,21578,18205,9712
UT,UT 49055,339,718,335,438,280,91
UT,UT 49057,39719,79158,27471,23710,13517,6828
VA,VA 51001,3667,7326,4384,5293,3578,1825
VA,VA 51003,11730,27074,13531,13908,9113,5399
VA,VA 51005,1382,3026,2228,2199,1818,912
VA,VA 51007,1454,2994,2057,1902,1234,608
VA,VA 51009,3322,6891,4762,4420,3130,1614
VA,VA 51011,1836,3679,2108,2146,1637,742
VA,VA 51013,25904,46411,26326,19744,11404,5874
VA,VA 51015,7040,15588,11287,10615,7597,3941
VA,VA 51017,355,692,671,655,580,267
VA,VA 51019,7938,17154,12312,12096,8043,3662
VA,VA 51021,478,1045,934,895,718,320
VA,VA 51023,3058,6939,5384,5174,3607,1652
VA,VA 51025,1410,2967,2225,2350,1570,836
VA,VA 51027,1865,3998,3190,3208,2289,1081
VA,VA 51029,1574,3316,2477,2354,1545,804
VA,VA 51031,5693,11713,7789,7385,5056,2745
VA,VA 51033,4033,7579,4218,3780,2422,1091
VA,VA 51035,2679,5838,4527,4657,3486,1743
VA,VA 51036,545,1143,1266,1223,811,377
VA,VA 51037,1328,2729,1754,1755,1239,671
VA,VA 51041,44017,92549,47895,41388,25010,10358
VA,VA 51043,1351,3172,2493,2225,1444,728
VA,VA 51045,427,1003,837,804,572,282
VA,VA 51047,7018,14273,7383,6021,3948,1760
VA,VA 51049,999,2088,1539,1404,1111,498
VA,VA 51051,1480,3059,1953,2073,1559,737
VA,VA 51053,2991,6378,4541,3838,2313,1115
VA,VA 51057,1064,2230,1672,1741,1161,569
VA,VA 51059,145617,294101,157481,121358,71202,35834
VA,VA 51061,8656,18148,11069,8902,5495,2611
VA,VA 51063,1591,3357,2359,2437,1687,829
VA,VA 51065,2789,5938,3840,3674,2658,1236
VA,VA 51067,5371,11934,8612,8892,6434,2862
VA,VA 51069,10755,22244,12851,10640,7363,3729
VA,VA 51071,1828,3749,2456,2236,1742,863
VA,VA 51073,4000,8170,5887,5470,3348,1604
VA,VA 51075,1991,4525,3951,3881,2562,1062
VA,VA 51077,1393,2848,2372,2446,1717,977
VA,VA 51079,2468,5126,2893,2460,1699,703
VA,VA 51081,1000,2085,1617,1315,791,326
VA,VA 51083,3570,7510,4636,5131,3816,2106
VA,VA 51085,11752,26224,16272,14095,8956,4411
VA,VA 51087,39980,81179,43894,37949,22680,12780
VA,VA 51089,4981,10683,7639,7344,5716,3258
VA,VA 51091,175,315,310,509,369,169
VA,VA 51093,4058,8436,5848,5205,3289,1645
VA,VA 51095,7812,16612,10389,11027,9333,4838
VA,VA 51097,672,1362,1123,1168,767,343
VA,VA 51099,3407,7182,3918,2848,1626,746
VA,VA 51101,2075,4261,2576,2096,1286,558
VA,VA 51103,857,1808,1351,2022,1822,1076
VA,VA 51105,2259,4717,3209,3465,2390,1162
VA,VA 51107,60989,124988,55833,31698,17880,9037
VA,VA 51109,4116,8227,5994,5657,3520,1486
VA,VA 51111,1257,2502,1657,1896,1211,636
VA,VA 51113,1385,2940,1995,2041,1384,713
VA,VA 51115,715,1539,1295,1569,1325,709
VA,VA 51117,3045,6246,4380,4893,3718,1852
VA,VA 51119,893,1860,1566,1911,1658,799
VA,VA 51121,8383,23444,9956,9245,5641,3073
VA,VA 51125,1373,2940,2100,2709,2009,801
VA,VA 51127,2446,5038,3526,3282,2002,597
VA,VA 51131,1253,2517,1568,2096,1397,760
VA,VA 51133,919,1941,1710,2370,2275,1053
VA,VA 51135,1610,3235,2120,1926,1293,730
VA,VA 51137,4310,8501,5343,4934,3537,1800
VA,VA 51139,2474,5163,3688,3322,2401,1237
VA,VA 51141,1564,3342,2740,2800,2267,1105
VA,VA 51143,5461,12346,9303,9255,6565,3117
VA,VA 51145,2803,5967,5039,4188,2701,1000
VA,VA 51147,2025,5638,2517,2603,1592,1051
VA,VA 51149,4667,9363,4736,4080,2538,1191
VA,VA 51153,69092,137940,62628,40657,22383,9147
VA,VA 51155,3190,6582,5005,5045,3759,1785
VA,VA 51157,624,1332,1140,1258,1012,459
VA,VA 51159,792,1684,1229,1117,804,569
VA,VA 51161,9350,20562,12967,12701,9147,5256
VA,VA 51163,1949,4403,3300,3613,2697,1552
VA,VA 51165,9525,20086,10991,10514,6875,4223
VA,VA 51167,2620,5453,3947,4100,2675,1391
VA,VA 51169,1962,4211,3178,3203,2450,1364
VA,VA 51171,4936,9992,6192,5955,4481,2350
VA,VA 51173,2943,6378,4336,4174,3038,1773
VA,VA 51175,1646,3592,3021,2585,1629,855
VA,VA 51177,17377,36629,19456,14968,9147,4260
VA,VA 51179,20683,43632,21573,13505,7555,3140
VA,VA 51181,572,1182,1164,1105,715,316
VA,VA 51183,935,1902,1535,1401,902,480
VA,VA 51185,4117,8640,5439,6209,4124,2200
VA,VA 51187,4701,9634,6180,5221,3034,1370
VA,VA 51191,4930,11032,7813,7989,5921,2896
VA,VA 51193,1903,3739,2518,2952,2142,1059
VA,VA 51195,3740,8108,4873,5146,3192,1507
VA,VA 51197,2967,6238,4199,4108,2837,1496
VA,VA 51199,8264,17691,9378,7775,5332,2656
VA,VA 51510,18708,30705,19451,14763,8490,4301
VA,VA 51520,1800,3659,2212,2207,1628,938
VA,VA 51530,761,1658,793,745,586,310
VA,VA 51540,4730,8931,4759,4548,2406,1219
VA,VA 51550,31660,64796,32245,26697,14892,7185
VA,VA 51570,2301,4465,2283,1887,1581,1002
VA,VA 51580,623,1267,799,714,573,228
VA,VA 51590,4728,9694,5187,5604,3571,2358
VA,VA 51595,657,1408,688,646,437,364
VA,VA 51600,3824,6368,3166,2549,1497,900
VA,VA 51610,1880,3949,1955,1609,875,462
VA,VA 51620,1213,2247,1036,1047,689,387
VA,VA 51630,3742,7892,3112,2500,1522,819
VA,VA 51640,831,1640,841,797,481,367
VA,VA 51650,15934,32414,17004,15887,9320,4928
VA,VA 51660,5242,15011,4382,3724,2019,1411
VA,VA 51670,3349,6341,2806,2383,1571,854
VA,VA 51678,614,2294,481,585,506,319
VA,VA 51680,9384,22056,7720,7396,5032,3447
VA,VA 51683,6464,11908,5260,3906,1949,828
VA,VA 51685,1934,4387,2402,1338,665,318
VA,VA 51690,1789,3439,1710,1577,1002,563
VA,VA 51700,24700,47634,20936,18019,10327,5836
VA,VA 51710,28901,56077,25277,22795,11686,6491
VA,VA 51720,475,949,480,503,300,201
VA,VA 51730,4553,7626,4234,3886,2275,1257
VA,VA 51735,1313,3014,1792,1482,1133,568
VA,VA 51740,13057,23740,11374,10603,6090,3416
VA,VA 51750,1252,4861,1648,1432,663,409
VA,VA 51760,24352,47711,26938,25513,12789,7451
VA,VA 51770,12741,23941,12674,12038,7097,3991
VA,VA 51775,2607,6121,3284,3284,2127,1206
VA,VA 51790,2829,5361,3188,3344,2341,1318
VA,VA 51800,12098,23991,12979,10342,6181,3002
VA,VA 51810,55553,109212,56991,47694,29435,15514
VA,VA 51820,3074,5790,2808,2582,1827,1049
VA,VA 51830,942,3728,1350,1523,1173,710
VA,VA 51840,3547,7394,3472,3154,1988,1099
VT,VT 50001,3203,7787,5241,5508,3386,1594
VT,VT 50003,3378,7625,5291,5464,3635,2088
VT,VT 50005,2905,6626,4182,4744,2948,1344
VT,VT 50007,15165,36586,20849,18824,10859,6245
VT,VT 50009,566,1149,1001,1095,784,361
VT,VT 50011,5917,11823,7277,6470,3640,1726
VT,VT 50013,698,1431,1197,1330,697,235
VT,VT 50015,2700,5867,3519,3378,2039,945
VT,VT 50017,2802,5929,4402,4773,2848,1248
VT,VT 50019,2778,5745,3730,4222,2865,1361
VT,VT 50021,5406,11966,8833,9272,5929,2909
VT,VT 50023,5653,12777,8332,8353,5168,2668
VT,VT 50025,3910,8352,6285,7234,4381,2139
VT,VT 50027,5060,10752,8122,9170,5962,3032
WA,WA 53001,4061,7771,1925,1742,972,496
WA,WA 53003,2425,4967,2981,3481,2425,1373
WA,WA 53005,29620,59063,23957,22874,13766,7010
WA,WA 53007,9820,19648,9435,10617,6566,3537
WA,WA 53009,7147,14195,9462,14415,10665,5326
WA,WA 53011,60857,125633,62914,56989,35434,15528
WA,WA 53013,381,781,565,672,516,278
WA,WA 53015,13726,27541,14355,14785,9853,4589
WA,WA 53017,5990,12231,5104,5107,3615,1843
WA,WA 53019,709,1457,1066,1508,1001,378
WA,WA 53021,16972,33216,9094,7552,4039,1696
WA,WA 53023,279,510,268,382,234,151
WA,WA 53025,15679,31301,10643,9888,6200,2973
WA,WA 53027,8262,16643,10000,11935,7517,3406
WA,WA 53029,9198,16897,9901,13407,10144,4326
WA,WA 53031,1994,4192,4192,7528,5942,2241
WA,WA 53033,255160,500334,279329,229230,130021,70791
WA,WA 53035,30775,60488,34487,35313,23030,9995
WA,WA 53037,4446,10568,5392,5846,3534,1717
WA,WA 53039,2296,4691,3026,3814,2523,1050
WA,WA 53041,9526,18889,10570,11752,7829,3676
WA,WA 53043,1232,2604,1390,1884,1237,689
WA,WA 53045,7169,14208,8852,11045,7113,3047
WA,WA 53047,5453,10705,5126,6534,4221,1899
WA,WA 53049,1834,3764,2946,4733,3292,1463
WA,WA 53051,1354,2896,2030,2610,1717,655
WA,WA 53053,119526,231151,112182,97623,56773,27708
WA,WA 53055,1092,2465,2415,3870,2980,1109
WA,WA 53057,15269,30465,15854,18190,12579,6149
WA,WA 53059,1142,2445,1863,2077,1193,521
WA,WA 53061,102900,200634,111652,93499,49521,24084
WA,WA 53063,63398,128380,64353,63009,37760,19146
WA,WA 53065,5068,10597,6247,8061,4974,2107
WA,WA 53067,34160,67804,35624,36615,23207,10745
WA,WA 53069,380,855,621,855,729,298
WA,WA 53071,6700,15005,7063,7405,4875,2950
WA,WA 53073,24289,51651,26434,27953,18720,8605
WA,WA 53075,4180,12722,4005,3939,2335,1285
WA,WA 53077,40784,80939,27329,24406,15441,8425
WI,WI 55001,1410,3166,3215,4059,2854,1258
WI,WI 55003,1791,3861,2195,2342,1341,705
WI,WI 55005,5149,10576,6263,6602,4577,2498
WI,WI 55007,1381,2862,2320,3039,1928,833
WI,WI 55009,33804,69196,35556,30586,17278,9571
WI,WI 55011,1397,2923,1943,1982,1260,757
WI,WI 55013,1418,2934,2309,3049,2056,986
WI,WI 55015,5797,12818,7748,6216,3412,1698
WI,WI 55017,7376,15389,9124,8681,5111,2777
WI,WI 55019,5665,11090,4434,4260,2413,1624
WI,WI 55021,6318,13261,8654,7882,4537,2404
WI,WI 55023,1586,3574,2335,2542,1694,891
WI,WI 55025,60943,127724,63785,57906,33311,17187
WI,WI 55027,8635,18996,13418,11680,6565,4257
WI,WI 55029,2217,4962,3930,5539,3729,1858
WI,WI 55031,4484,9526,6140,6256,3468,1904
WI,WI 55033,4785,11404,5383,5116,3134,1793
WI,WI 55035,11663,25291,11964,11687,7349,3968
WI,WI 55037,312,676,812,890,530,251
WI,WI 55039,11496,24535,14585,13793,8363,5003
WI,WI 55041,994,2009,1308,1507,891,479
WI,WI 55043,5691,13671,6047,6227,3677,2564
WI,WI 55045,4081,8893,5428,5218,2968,1775
WI,WI 55047,2197,4562,2699,2913,1894,1038
WI,WI 55049,2723,5752,3552,3531,1989,1010
WI,WI 55051,410,941,859,1116,794,477
WI,WI 55053,2427,4933,2971,2774,1752,942
WI,WI 55055,9027,20373,12440,11044,6616,3309
WI,WI 55057,2815,5813,4028,3898,2469,1274
WI,WI 55059,19848,43186,25048,19494,10434,5858
WI,WI 55061,2291,4825,3019,2921,1775,1106
WI,WI 55063,12267,28282,14000,13873,8360,5159
WI,WI 55065,2125,4371,2363,2380,1273,873
WI,WI 55067,1970,4122,2975,3155,1999,1269
WI,WI 55069,2587,5507,4590,4420,2589,1608
WI,WI 55071,8344,17795,12080,11852,7007,4225
WI,WI 55073,16303,33604,19248,17413,10443,6327
WI,WI 55075,3928,8386,6219,6813,4215,2497
WI,WI 55077,1599,3263,2505,2749,1690,890
WI,WI 55078,868,1648,555,506,278,138
WI,WI 55079,127148,251630,111505,101338,53099,33790
WI,WI 55081,6347,12638,6276,5899,3544,1865
WI,WI 55083,3967,8356,6299,6096,3520,1596
WI,WI 55085,3280,6622,5640,6597,4153,2206
WI,WI 55087,23674,48270,26544,21699,12317,6676
WI,WI 55089,9806,21370,13178,12459,7871,4569
WI,WI 55091,836,1651,1048,1179,708,446
WI,WI 55093,4479,11008,5743,5220,2782,1384
WI,WI 55095,4538,9814,6855,6832,4042,2135
WI,WI 55097,7149,16636,9141,8677,5259,2906
WI,WI 55099,1209,2646,2116,2491,1513,858
WI,WI 55101,24227,49367,28465,24974,14407,8033
WI,WI 55103,1852,4117,2348,2779,1628,1046
WI,WI 55105,19926,41477,22714,20290,12002,6722
WI,WI 55107,1510,3159,2174,2360,1446,916
WI,WI 55109,11476,24223,13120,10801,5746,2861
WI,WI 55111,7849,15915,8842,8562,5292,2938
WI,WI 55113,1681,3481,2420,3210,1931,917
WI,WI 55115,4532,9517,6280,5908,3883,2172
WI,WI 55117,13096,27829,16458,15515,9055,5257
WI,WI 55119,2432,5193,3014,2930,1617,1115
WI,WI 55121,4134,8043,4163,3883,2292,1338
WI,WI 55123,4314,8690,4226,4486,2555,1540
WI,WI 55125,1980,4102,3524,4312,3160,1592
WI,WI 55127,10572,24844,14562,13947,8364,4277
WI,WI 55129,1502,3231,2387,2924,1885,964
WI,WI 55131,14978,32336,21719,18254,10841,6055
WI,WI 55133,43938,95452,60357,55472,32772,19760
WI,WI 55135,5300,11308,7896,7525,4437,2995
WI,WI 55137,2356,4894,3881,4138,2696,1438
WI,WI 55139,19069,40411,22895,20397,12072,7580
WI,WI 55141,8457,17165,10628,10329,6508,4219
WV,WV 54001,1704,3804,2183,2215,1537,787
WV,WV 54003,14843,29855,16533,13899,8431,3259
WV,WV 54005,2280,4909,2891,3262,2025,908
WV,WV 54007,1458,2918,2005,2145,1492,717
WV,WV 54009,1964,4415,3050,3479,2290,1356
WV,WV 54011,9973,21076,10778,11260,8022,4385
WV,WV 54013,660,1401,1092,1181,829,415
WV,WV 54015,972,2048,1193,1283,816,394
WV,WV 54017,624,1460,1278,1187,858,406
WV,WV 54019,4748,9643,5602,6360,4054,2136
WV,WV 54021,624,1451,994,855,573,407
WV,WV 54023,1241,2466,1653,1640,1399,698
WV,WV 54025,3663,7408,4820,5256,3631,1968
WV,WV 54027,2134,4645,3596,3633,2566,1076
WV,WV 54029,2783,5990,4128,4517,2814,1759
WV,WV 54031,1533,3071,2036,2030,1471,653
WV,WV 54033,7627,15586,9177,8998,5850,3294
WV,WV 54035,3137,6613,4071,3983,2580,1556
WV,WV 54037,6495,14150,8627,7134,4417,1857
WV,WV 54039,19139,39278,23704,26115,16325,8946
WV,WV 54041,1821,3626,2258,2170,1545,760
WV,WV 54043,2429,4912,2899,2934,1851,858
WV,WV 54045,3617,7176,4053,5049,2924,1354
WV,WV 54047,1986,3888,2392,2931,1744,919
WV,WV 54049,6254,13001,6864,7319,4942,2708
WV,WV 54051,3071,6395,4301,4734,3129,1572
WV,WV 54053,2902,5982,3565,3880,2583,1380
WV,WV 54055,6814,13492,7304,8440,5929,3098
WV,WV 54057,2844,6100,3773,3629,2884,1280
WV,WV 54059,2935,5680,3285,3548,2044,860
WV,WV 54061,10169,22992,11088,10599,5821,3043
WV,WV 54063,1338,2835,1893,1943,1696,769
WV,WV 54065,1612,3521,2834,2934,1886,928
WV,WV 54067,2707,5461,3386,3748,2563,1206
WV,WV 54069,4308,9290,5209,6141,3720,2522
WV,WV 54071,695,1374,1007,1145,845,562
WV,WV 54073,741,1526,1083,979,693,319
WV,WV 54075,802,1545,1202,1346,1017,499
WV,WV 54077,3448,6903,4719,4742,3105,1458
WV,WV 54079,6340,13571,7741,7410,4911,2252
WV,WV 54081,8219,16612,8797,10423,6891,3552
WV,WV 54083,2985,6091,3988,3955,2981,1491
WV,WV 54085,943,2028,1460,1476,986,529
WV,WV 54087,1385,3049,1918,2160,1366,713
WV,WV 54089,988,2226,1777,2147,1398,802
WV,WV 54091,1730,3575,2364,2314,1521,849
WV,WV 54093,533,1141,1073,1121,825,443
WV,WV 54095,867,1827,1258,1378,869,484
WV,WV 54097,2596,5726,3071,3292,2353,1105
WV,WV 54099,4057,8750,5488,5478,3881,2070
WV,WV 54101,824,1738,1147,1342,862,448
WV,WV 54103,1600,3278,2180,2106,1588,909
WV,WV 54105,626,1345,866,897,565,259
WV,WV 54107,9408,19087,11769,11394,8002,4137
WV,WV 54109,2109,4543,2690,3348,1944,867
WY,WY 56001,3526,8606,3279,3746,1999,963
WY,WY 56003,1491,3157,1461,1679,1147,595
WY,WY 56005,6838,13704,5631,5345,2015,817
WY,WY 56007,1852,3669,1794,2030,1142,578
WY,WY 56009,1828,3671,1798,1856,1039,531
WY,WY 56011,1093,2014,1070,1266,667,345
WY,WY 56013,5429,10925,4754,5384,3210,1633
WY,WY 56015,1386,2994,1628,1881,1283,817
WY,WY 56017,479,987,555,728,522,338
WY,WY 56019,892,1965,1066,1382,918,480
WY,WY 56021,12614,25152,12261,11812,7160,3720
WY,WY 56023,2731,5650,2412,2899,1621,642
WY,WY 56025,10531,20883,9586,10006,5184,3022
WY,WY 56027,255,456,266,377,216,152
WY,WY 56029,3167,6621,3693,4731,3113,1620
WY,WY 56031,924,1853,1158,1317,996,542
WY,WY 56033,3357,7186,3808,4685,2879,1410
WY,WY 56035,1107,2340,1259,1394,957,388
WY,WY 56037,5788,12049,4983,5026,2354,972
WY,WY 56039,2307,4586,2895,2904,1688,697
WY,WY 56041,3012,6215,2315,2643,1297,527
WY,WY 56043,841,1960,1017,1120,749,453
WY,WY 56045,779,1529,980,1077,581,398
