state,county_state,pop09,pop1049,pop59,pop69,pop79,pop89
Pennsylvania,Pennsylvania 42107,14345,30466,20562,19472,12634,7614
Pennsylvania,Pennsylvania 42109,4334,10075,5468,5027,3510,2083
Pennsylvania,Pennsylvania 42111,6816,14341,10607,11090,7106,4524
Pennsylvania,Pennsylvania 42113,329,803,982,1189,804,441
Pennsylvania,Pennsylvania 42115,3849,8203,6213,6633,4439,2343
Pennsylvania,Pennsylvania 42117,4358,9171,5678,5898,4171,2261
Pennsylvania,Pennsylvania 42119,4175,10135,5413,4997,3561,2439
Pennsylvania,Pennsylvania 42121,5047,10704,7612,8371,4953,2888
Pennsylvania,Pennsylvania 42123,4091,8336,5884,6213,4004,2350
Pennsylvania,Pennsylvania 42125,21554,45271,29822,29953,18802,10873
Pennsylvania,Pennsylvania 42127,4367,9296,7828,8282,5802,2779
Pennsylvania,Pennsylvania 42129,32939,70766,52369,54120,35098,20954
Pennsylvania,Pennsylvania 42131,2678,5851,3865,3975,2776,1228
Pennsylvania,Pennsylvania 42133,52491,109185,63344,56651,35309,19594
Rhode Island,Rhode Island 44001,4382,10898,7358,6685,4008,2816
Rhode Island,Rhode Island 44003,16364,33588,25020,22976,13570,7948
Rhode Island,Rhode Island 44005,7324,16097,11789,11978,8287,4785
Rhode Island,Rhode Island 44007,71512,151517,84540,71762,41164,27011
Rhode Island,Rhode Island 44009,9838,26443,19028,19019,11789,6308
South Carolina,South Carolina 45001,2476,5578,3348,3565,2474,1276
South Carolina,South Carolina 45003,19517,40516,23102,22955,15841,7314
South Carolina,South Carolina 45005,867,1828,1119,1212,842,372
South Carolina,South Carolina 45007,24587,50879,27391,24930,17136,8382
South Carolina,South Carolina 45009,1384,3276,1901,2049,1341,791
South Carolina,South Carolina 45011,2635,5431,2867,2796,1829,821
South Carolina,South Carolina 45013,19250,40343,22401,29947,26859,11179
South Carolina,South Carolina 45015,29600,60170,28783,24607,15256,5856
South Carolina,South Carolina 45017,1439,3008,2181,2295,1574,771
South Carolina,South Carolina 45019,45847,90454,51491,50517,31597,14281
South Carolina,South Carolina 45021,7026,14743,7824,6833,4541,2048
South Carolina,South Carolina 45023,3836,7893,4618,4326,2794,1346
South Carolina,South Carolina 45025,5329,10997,6671,6049,4023,1726
South Carolina,South Carolina 45027,3223,7203,4506,5177,3817,1798
South Carolina,South Carolina 45029,4579,9268,5228,5342,3518,1594
South Carolina,South Carolina 45031,7783,16376,8905,9002,5945,2755
South Carolina,South Carolina 45033,4056,8405,3936,3776,2319,1172
South Carolina,South Carolina 45035,20620,42943,21843,17990,10757,4516
South Carolina,South Carolina 45037,2339,5446,3923,3711,2370,1186
South Carolina,South Carolina 45039,2197,4695,3398,3721,2281,975
South Carolina,South Carolina 45041,17269,35791,17886,16975,10933,5031
South Carolina,South Carolina 45043,5721,12464,8596,11162,8750,3398
South Carolina,South Carolina 45045,65649,132613,67294,59350,38678,18381
South Carolina,South Carolina 45047,8745,18070,9134,8506,5934,3441
South Carolina,South Carolina 45049,2126,4493,2592,2476,1662,768
South Carolina,South Carolina 45051,33128,70045,48991,60715,42525,14919
South Carolina,South Carolina 45053,3364,6539,4047,4545,2808,1036
South Carolina,South Carolina 45055,7945,16787,9186,8872,5694,2597
South Carolina,South Carolina 45057,11817,22861,12429,12320,10561,4196
South Carolina,South Carolina 45059,8016,16526,9346,8855,5570,2940
South Carolina,South Carolina 45061,1714,3735,2242,2356,1435,724
South Carolina,South Carolina 45063,36164,75152,40573,35648,22093,10052
South Carolina,South Carolina 45065,509,1171,1321,1875,1809,583
South Carolina,South Carolina 45067,3709,7579,3994,4440,2929,1255
South Carolina,South Carolina 45069,2792,5719,3574,3306,2291,989
South Carolina,South Carolina 45071,4484,9462,5221,5225,3550,1741
South Carolina,South Carolina 45073,8193,17291,10937,12305,9019,3860
South Carolina,South Carolina 45075,9980,21554,11625,11429,8012,3958
South Carolina,South Carolina 45077,12540,31097,15684,14199,9664,4971
South Carolina,South Carolina 45079,48201,106620,48313,42118,24579,11234
South Carolina,South Carolina 45081,2404,4757,2916,2690,1896,1039
South Carolina,South Carolina 45083,39819,82359,42411,36364,24136,11200
South Carolina,South Carolina 45085,14166,28006,13112,12383,7991,4258
South Carolina,South Carolina 45087,3104,6314,3911,3902,2608,1241
South Carolina,South Carolina 45089,3169,6897,3977,4489,3003,1414
South Carolina,South Carolina 45091,35922,74485,37640,31070,19163,8024
South Dakota,South Dakota 46003,348,743,336,372,227,178
South Dakota,South Dakota 46005,2947,5384,2288,2273,1262,980
South Dakota,South Dakota 46007,642,1226,389,329,150,136
South Dakota,South Dakota 46009,730,1450,870,864,548,491
South Dakota,South Dakota 46011,4142,9985,3180,3183,1781,1120
South Dakota,South Dakota 46013,5086,10241,4739,4640,2737,2058
South Dakota,South Dakota 46015,724,1490,692,754,366,321
South Dakota,South Dakota 46017,443,819,171,155,72,29
South Dakota,South Dakota 46019,1386,2801,1354,1506,974,460
South Dakota,South Dakota 46021,127,252,238,244,155,149
South Dakota,South Dakota 46023,1634,2997,1082,1092,723,528
South Dakota,South Dakota 46025,679,1057,443,566,322,209
South Dakota,South Dakota 46027,1410,3713,1209,1260,711,435
South Dakota,South Dakota 46029,3554,7232,3633,3553,2046,1480
South Dakota,South Dakota 46031,849,1608,474,387,221,100
South Dakota,South Dakota 46033,651,1448,1399,2047,1261,505
South Dakota,South Dakota 46035,2433,5122,2392,2425,1484,1184
South Dakota,South Dakota 46037,639,1309,689,891,561,424
South Dakota,South Dakota 46039,540,1093,587,615,396,270
South Dakota,South Dakota 46041,1386,2416,663,484,256,126
South Dakota,South Dakota 46043,434,837,364,435,288,228
South Dakota,South Dakota 46045,482,955,553,563,329,250
South Dakota,South Dakota 46047,579,1252,953,1324,851,470
South Dakota,South Dakota 46049,353,628,285,316,203,189
South Dakota,South Dakota 46051,871,1734,1036,1071,621,393
South Dakota,South Dakota 46053,519,1077,495,626,430,342
South Dakota,South Dakota 46055,248,479,198,326,195,154
South Dakota,South Dakota 46057,1119,2154,692,676,375,278
South Dakota,South Dakota 46059,378,741,454,476,277,316
South Dakota,South Dakota 46061,539,1134,418,502,211,53
South Dakota,South Dakota 46063,180,338,174,200,87,59
South Dakota,South Dakota 46065,2421,4580,2276,2256,1317,779
South Dakota,South Dakota 46067,1119,1991,863,983,606,607
South Dakota,South Dakota 46069,150,302,159,214,106,132
South Dakota,South Dakota 46071,718,1245,372,327,178,122
South Dakota,South Dakota 46073,257,503,218,326,198,173
South Dakota,South Dakota 46075,111,213,129,158,90,56
South Dakota,South Dakota 46077,663,1241,678,718,475,335
South Dakota,South Dakota 46079,1402,3073,1658,2390,1258,498
South Dakota,South Dakota 46081,2308,5466,3232,4265,2458,1309
South Dakota,South Dakota 46083,9290,18080,6685,6037,3504,1786
South Dakota,South Dakota 46085,652,1200,445,490,276,131
South Dakota,South Dakota 46087,897,1664,672,696,431,304
South Dakota,South Dakota 46089,331,636,263,338,248,266
South Dakota,South Dakota 46091,720,1284,648,733,402,278
South Dakota,South Dakota 46093,3369,6975,3420,3465,1968,958
South Dakota,South Dakota 46095,362,698,270,224,143,67
South Dakota,South Dakota 46097,282,592,337,345,168,142
South Dakota,South Dakota 46099,28454,53292,23209,21329,10306,5997
South Dakota,South Dakota 46101,972,1891,902,867,525,339
South Dakota,South Dakota 46102,2961,5678,1389,993,442,165
South Dakota,South Dakota 46103,14513,28494,14241,16540,8735,4582
South Dakota,South Dakota 46105,332,645,384,483,296,235
South Dakota,South Dakota 46107,226,494,302,323,265,202
South Dakota,South Dakota 46109,1810,3264,1248,1303,849,564
South Dakota,South Dakota 46111,345,630,294,364,170,120
South Dakota,South Dakota 46115,771,1585,879,935,509,421
South Dakota,South Dakota 46117,436,843,418,409,288,141
South Dakota,South Dakota 46119,159,315,203,260,136,95
South Dakota,South Dakota 46121,2442,4568,869,705,310,161
South Dakota,South Dakota 46123,750,1389,736,741,507,390
South Dakota,South Dakota 46125,1091,2218,1059,1149,702,540
South Dakota,South Dakota 46127,2077,4221,2084,2134,1239,663
South Dakota,South Dakota 46129,715,1392,652,775,529,410
South Dakota,South Dakota 46135,2616,5316,3030,3052,1765,1269
South Dakota,South Dakota 46137,327,874,339,249,117,61
Tennessee,Tennessee 47001,8539,17789,10530,10481,6721,3938
Tennessee,Tennessee 47003,6718,13726,6367,5302,3593,1534
Tennessee,Tennessee 47005,1751,3504,2329,2427,1830,880
Tennessee,Tennessee 47007,1128,2451,2416,1977,1357,575
Tennessee,Tennessee 47009,13745,29465,19373,17916,12682,6096
Tennessee,Tennessee 47011,12572,26638,14602,12387,8812,4293
Tennessee,Tennessee 47013,4287,8902,5647,5313,3889,1903
Tennessee,Tennessee 47015,1752,3411,2183,1868,1257,601
Tennessee,Tennessee 47017,3229,6846,3815,3554,2686,1370
Tennessee,Tennessee 47019,5144,11202,8212,8027,5842,2981
Tennessee,Tennessee 47021,4562,9725,6448,5156,2843,1132
Tennessee,Tennessee 47023,1955,4526,2147,1937,1347,740
Tennessee,Tennessee 47025,3253,6909,4366,4459,3047,1338
Tennessee,Tennessee 47027,784,1661,1130,1114,921,454
Tennessee,Tennessee 47029,3816,7924,5305,5311,3716,1552
Tennessee,Tennessee 47031,7320,14841,7653,6657,4507,2346
Tennessee,Tennessee 47033,1738,3638,1940,1710,1236,705
Tennessee,Tennessee 47035,5662,11381,7942,10491,9329,4146
Tennessee,Tennessee 47037,85055,161305,79223,68716,36725,19512
Tennessee,Tennessee 47039,1234,2639,1639,1753,1277,701
Tennessee,Tennessee 47041,2339,4804,2982,2688,1804,791
Tennessee,Tennessee 47043,6601,13479,7461,6636,4056,1934
Tennessee,Tennessee 47045,4690,9658,4983,4285,3180,1504
Tennessee,Tennessee 47047,4085,8384,6447,6434,4182,1900
Tennessee,Tennessee 47049,2033,4169,2652,2773,2046,749
Tennessee,Tennessee 47051,4360,9831,5518,5797,3945,1936
Tennessee,Tennessee 47053,6372,12910,6372,5801,3982,2336
Tennessee,Tennessee 47055,3282,6813,4351,3965,2792,1373
Tennessee,Tennessee 47057,2323,5123,3585,3326,2403,909
Tennessee,Tennessee 47059,6767,14867,9996,9631,7286,3347
Tennessee,Tennessee 47061,1481,3135,1801,1722,1406,616
Tennessee,Tennessee 47063,7992,16365,8818,7461,5658,2910
Tennessee,Tennessee 47065,42122,85187,47426,45274,28793,16056
Tennessee,Tennessee 47067,727,1502,930,1044,646,290
Tennessee,Tennessee 47069,2532,5309,3348,3089,2115,1034
Tennessee,Tennessee 47071,2701,5719,3593,3698,2793,1429
Tennessee,Tennessee 47073,5555,12212,8461,7976,5793,2667
Tennessee,Tennessee 47075,2013,4248,2404,2503,1413,785
Tennessee,Tennessee 47077,3318,6936,3919,3469,2441,1219
Tennessee,Tennessee 47079,3404,7222,4597,4698,3673,1699
Tennessee,Tennessee 47081,2759,5717,3641,3172,2046,959
Tennessee,Tennessee 47083,897,1911,1162,1093,800,376
Tennessee,Tennessee 47085,2132,4354,2618,2541,1766,818
Tennessee,Tennessee 47087,1124,2306,1778,1949,1278,573
Tennessee,Tennessee 47089,5428,11895,8244,7576,5253,2360
Tennessee,Tennessee 47091,1558,3309,2491,2614,1982,917
Tennessee,Tennessee 47093,53324,112314,59091,53126,33915,17259
Tennessee,Tennessee 47095,551,1140,942,813,501,300
Tennessee,Tennessee 47097,2973,6266,3461,2952,1964,832
Tennessee,Tennessee 47099,5985,11967,5909,5169,3678,1820
Tennessee,Tennessee 47101,1389,2915,1579,1736,1187,609
Tennessee,Tennessee 47103,3917,8343,4916,4650,3074,1597
Tennessee,Tennessee 47105,5558,11305,7224,8756,7061,3130
Tennessee,Tennessee 47107,6045,12658,7493,7180,4932,2509
Tennessee,Tennessee 47109,2803,6097,3550,3354,2627,1183
Tennessee,Tennessee 47111,3453,6522,3383,2798,1840,810
Tennessee,Tennessee 47113,12081,25193,12875,12299,7478,3927
Tennessee,Tennessee 47115,3267,6660,4116,4038,2782,1198
Tennessee,Tennessee 47117,4264,8692,4783,4160,2544,1127
Tennessee,Tennessee 47119,12548,24325,12386,12288,6975,3167
Tennessee,Tennessee 47121,1325,2753,1892,1701,1385,453
Tennessee,Tennessee 47123,5123,10671,6604,6668,4816,1951
Tennessee,Tennessee 47125,33240,61177,21540,16412,8780,4027
Tennessee,Tennessee 47127,632,1393,903,943,671,339
Tennessee,Tennessee 47129,2111,4459,3081,2788,1799,853
Tennessee,Tennessee 47131,3526,7129,3952,4040,2885,1463
Tennessee,Tennessee 47133,2419,5192,3031,3040,2159,1004
Tennessee,Tennessee 47135,1009,1946,1024,1086,833,392
Tennessee,Tennessee 47137,407,949,807,816,655,332
Tennessee,Tennessee 47139,1635,3567,2638,2317,1700,822
Tennessee,Tennessee 47141,9098,19660,9583,8844,6223,3098
Tennessee,Tennessee 47143,3921,8311,4443,4282,2903,1368
Tennessee,Tennessee 47145,5102,10977,7982,8142,5661,2873
Tennessee,Tennessee 47147,8956,18489,10241,8465,4945,2229
Tennessee,Tennessee 47149,43777,91411,39644,29616,15670,7126
Tennessee,Tennessee 47151,2789,5805,2979,2595,1817,761
Tennessee,Tennessee 47153,1599,3412,2144,2154,1479,663
Tennessee,Tennessee 47155,10673,21976,14242,13856,9491,3829
Tennessee,Tennessee 47157,130998,255641,115772,103115,56264,28533
Tennessee,Tennessee 47159,2434,4937,2965,2542,1650,684
Tennessee,Tennessee 47161,1491,3134,2049,1949,1329,586
Tennessee,Tennessee 47163,15816,33398,22513,21697,16264,8570
Tennessee,Tennessee 47165,23842,48840,26194,22228,14198,6620
Tennessee,Tennessee 47167,7683,16367,8648,7149,4214,1808
Tennessee,Tennessee 47169,1161,2476,1318,1076,683,282
Tennessee,Tennessee 47171,1694,3671,2596,2653,1872,1059
Tennessee,Tennessee 47173,2213,4675,3078,2713,1764,704
Tennessee,Tennessee 47175,643,1263,817,967,651,248
Tennessee,Tennessee 47177,5051,10511,5453,5005,3421,1669
Tennessee,Tennessee 47179,13012,28461,16904,16089,11210,5513
Tennessee,Tennessee 47181,1409,3087,2413,2089,1479,836
Tennessee,Tennessee 47183,3509,7802,4160,4011,2819,1589
Tennessee,Tennessee 47185,3242,6514,3836,3665,2531,1317
Tennessee,Tennessee 47187,31409,70079,33423,25484,14214,6865
Tennessee,Tennessee 47189,18038,37188,20156,16877,10723,4549
Texas,Texas 48001,5916,12087,7280,6058,4011,1834
Texas,Texas 48003,3244,6323,2061,1471,807,432
Texas,Texas 48005,11905,24237,10851,9611,6440,3561
Texas,Texas 48007,2252,4588,3227,3929,3368,1533
Texas,Texas 48009,939,2029,1319,1204,769,390
Texas,Texas 48011,244,462,215,282,216,117
Texas,Texas 48013,7648,15278,5986,5280,3462,1690
Texas,Texas 48015,3787,7839,3865,4158,2794,1233
Texas,Texas 48017,1128,2367,745,717,426,280
Texas,Texas 48019,1990,4199,3694,4517,3019,1230
Texas,Texas 48021,11971,24793,11755,11174,6183,2668
Texas,Texas 48023,435,872,451,475,352,257
Texas,Texas 48025,3701,7786,3554,2851,1821,982
Texas,Texas 48027,58352,110277,37052,30391,18114,8944
Texas,Texas 48029,279982,565620,225293,182266,107913,56787
Texas,Texas 48031,1023,2379,1852,2151,1381,594
Texas,Texas 48033,63,142,104,88,66,58
Texas,Texas 48035,2049,4299,2453,2881,2208,1146
Texas,Texas 48037,12077,24090,11483,10568,7076,3847
Texas,Texas 48039,52736,106958,45852,36686,20205,9479
Texas,Texas 48041,27083,61743,19860,16759,9260,5004
Texas,Texas 48043,930,1861,1111,1387,989,517
Texas,Texas 48045,161,332,213,196,192,110
Texas,Texas 48047,1158,2137,775,741,584,351
Texas,Texas 48049,4115,9244,4869,4848,3521,1910
Texas,Texas 48051,2201,4424,2657,2734,1643,969
Texas,Texas 48053,5355,11167,6457,7441,4984,2429
Texas,Texas 48055,5357,11670,5377,4866,2779,1483
Texas,Texas 48057,2777,5621,2682,2664,1762,947
Texas,Texas 48059,1609,3335,1917,2007,1269,733
Texas,Texas 48061,68714,140542,43800,37881,25643,15019
Texas,Texas 48063,1883,3746,1599,1649,1091,577
Texas,Texas 48065,696,1514,764,812,557,305
Texas,Texas 48067,3538,7305,3996,4189,3203,1679
Texas,Texas 48069,1167,2368,797,871,493,351
Texas,Texas 48071,6488,13330,5150,4211,2371,981
Texas,Texas 48073,7273,14930,6318,6150,4286,2146
Texas,Texas 48075,715,1554,687,710,532,300
Texas,Texas 48077,1014,2282,1524,1710,1070,597
Texas,Texas 48079,414,832,367,289,195,138
Texas,Texas 48081,409,797,448,484,428,246
Texas,Texas 48083,862,1840,1128,1327,1000,513
Texas,Texas 48085,136036,291011,136951,91121,53597,23202
Texas,Texas 48087,409,800,367,369,228,146
Texas,Texas 48089,2755,5446,2777,3105,2103,1241
Texas,Texas 48091,18530,38518,21859,21139,12869,5748
Texas,Texas 48093,1585,3314,1849,1870,1559,844
Texas,Texas 48095,229,549,412,433,307,179
Texas,Texas 48097,5453,10698,5420,5439,3475,1791
Texas,Texas 48099,10263,19012,7161,5810,3724,1692
Texas,Texas 48101,167,358,180,210,147,85
Texas,Texas 48103,745,1530,571,446,236,172
Texas,Texas 48105,468,938,446,441,297,129
Texas,Texas 48107,761,1655,689,685,463,299
Texas,Texas 48109,261,535,297,273,209,141
Texas,Texas 48111,1327,2523,817,633,370,185
Texas,Texas 48113,379806,749026,312195,237187,125889,63612
Texas,Texas 48115,1834,3626,1323,1216,837,496
Texas,Texas 48117,3165,6296,1950,1751,955,623
Texas,Texas 48119,702,1381,708,737,533,236
Texas,Texas 48121,113230,239747,115881,78262,42980,17166
Texas,Texas 48123,2524,4962,2686,2530,1730,1124
Texas,Texas 48125,208,468,235,299,254,127
Texas,Texas 48127,1564,3198,1065,1021,781,456
Texas,Texas 48129,322,842,385,478,370,197
Texas,Texas 48131,1624,3142,1254,1084,989,536
Texas,Texas 48133,2071,4608,2310,2574,1814,1051
Texas,Texas 48135,29339,54911,16620,12998,6800,3661
Texas,Texas 48137,243,458,226,320,261,132
Texas,Texas 48139,25803,53743,23793,19108,10912,4884
Texas,Texas 48141,124078,249839,91311,75134,44893,26686
Texas,Texas 48143,4851,11948,4618,4282,2709,1542
Texas,Texas 48145,2056,3974,2285,2067,1415,828
Texas,Texas 48147,3882,8277,4838,4368,3038,1561
Texas,Texas 48149,2613,5548,3390,4010,2935,1770
Texas,Texas 48151,454,897,488,577,346,316
Texas,Texas 48153,773,1660,663,645,454,310
Texas,Texas 48155,113,252,186,151,139,104
Texas,Texas 48157,115936,242562,101317,82382,40833,16516
Texas,Texas 48159,1216,2721,1419,1495,1116,554
Texas,Texas 48161,2385,4942,2459,2543,1802,966
Texas,Texas 48163,2651,5405,1950,1611,1159,593
Texas,Texas 48165,4367,8393,2222,1536,796,496
Texas,Texas 48167,44084,91147,45246,39909,22334,10757
Texas,Texas 48169,532,1253,811,440,315,221
Texas,Texas 48171,2823,5868,3364,4316,3661,2248
Texas,Texas 48173,188,386,160,151,89,50
Texas,Texas 48175,829,1753,1012,1220,798,440
Texas,Texas 48177,2986,6122,2571,2367,1603,914
Texas,Texas 48179,2995,6021,2649,2319,1527,940
Texas,Texas 48181,17571,35792,17767,17128,10958,5554
Texas,Texas 48183,17701,35155,14464,13631,8261,5103
Texas,Texas 48185,3407,7069,3895,3765,2323,1079
Texas,Texas 48187,21818,45879,21221,16804,10707,5209
Texas,Texas 48189,4757,10046,3690,3182,2028,1163
Texas,Texas 48191,310,728,401,398,326,198
Texas,Texas 48193,1005,2004,1066,1167,941,636
Texas,Texas 48195,821,1794,640,538,333,237
Texas,Texas 48197,415,920,475,554,387,241
Texas,Texas 48199,7579,15290,7418,7096,4398,2201
Texas,Texas 48201,694769,1367692,543135,425765,222311,105677
Texas,Texas 48203,8746,18280,8333,8080,5236,2651
Texas,Texas 48205,623,1254,722,486,413,232
Texas,Texas 48207,481,1081,733,790,572,330
Texas,Texas 48209,28702,62287,24536,21306,11603,4715
Texas,Texas 48211,558,1271,420,386,264,153
Texas,Texas 48213,9317,19535,11192,11966,8606,4264
Texas,Texas 48215,155071,308514,83276,63727,43528,25274
Texas,Texas 48217,4463,9422,4828,4829,3530,1829
Texas,Texas 48219,3184,6879,2645,2440,1465,874
Texas,Texas 48221,6923,14110,8116,9595,7079,3632
Texas,Texas 48223,4789,9839,4771,4531,3126,1640
Texas,Texas 48225,2402,4938,3062,3079,2289,1412
Texas,Texas 48227,4555,9060,4990,3582,1906,1257
Texas,Texas 48229,584,1114,478,469,365,180
Texas,Texas 48231,12621,26515,13195,11297,7126,3600
Texas,Texas 48233,2825,5859,2454,2607,1477,881
Texas,Texas 48235,194,376,200,221,157,67
Texas,Texas 48237,1033,2169,1190,968,704,355
Texas,Texas 48239,2040,4099,1714,1851,1106,734
Texas,Texas 48241,4510,9183,4792,4744,3301,1625
Texas,Texas 48243,46,181,371,517,388,164
Texas,Texas 48245,34294,67182,30758,27732,15750,9536
Texas,Texas 48247,830,1738,558,502,442,201
Texas,Texas 48249,6034,12211,4522,4246,2817,1595
Texas,Texas 48251,24221,49947,22475,18621,11608,5289
Texas,Texas 48253,1872,3919,2470,2090,1418,814
Texas,Texas 48255,1797,3726,1620,1529,895,633
Texas,Texas 48257,20455,41427,16416,13021,7192,3211
Texas,Texas 48259,5336,12167,6489,6133,4133,2163
Texas,Texas 48261,43,116,46,40,39,15
Texas,Texas 48263,90,184,99,105,86,73
Texas,Texas 48265,5421,11330,6594,8013,6835,3908
Texas,Texas 48267,406,867,544,722,621,306
Texas,Texas 48269,34,74,37,40,16,18
Texas,Texas 48271,360,785,373,467,401,271
Texas,Texas 48273,4036,8919,2755,2479,1829,1059
Texas,Texas 48275,545,1048,434,495,307,210
Texas,Texas 48277,6616,12910,6553,6002,4513,2387
Texas,Texas 48279,1914,3914,1560,1461,903,667
Texas,Texas 48281,2344,5140,3129,2939,1969,1005
Texas,Texas 48283,828,1689,735,591,488,252
Texas,Texas 48285,2408,5135,2532,2829,1987,1360
Texas,Texas 48287,2008,4187,2464,2408,1435,750
Texas,Texas 48289,2146,4266,2177,2671,2044,988
Texas,Texas 48291,13222,26063,10859,8964,5155,2165
Texas,Texas 48293,2885,5759,2924,3136,2125,1068
Texas,Texas 48295,404,894,412,425,236,178
Texas,Texas 48297,1347,2671,1580,1594,1137,666
Texas,Texas 48299,1760,3609,2820,4321,3689,2124
Texas,Texas 48301,27,54,20,22,11,0
Texas,Texas 48303,40728,87857,31383,28684,16791,9672
Texas,Texas 48305,864,1772,750,653,434,278
Texas,Texas 48307,938,1944,1009,1129,824,453
Texas,Texas 48309,35126,73177,28105,26016,16086,9696
Texas,Texas 48311,74,161,112,99,81,65
Texas,Texas 48313,1631,3410,1462,1404,1007,575
Texas,Texas 48315,933,1941,1507,1650,1311,576
Texas,Texas 48317,1022,1976,677,503,302,160
Texas,Texas 48319,444,940,542,656,606,311
Texas,Texas 48321,5299,10264,4660,4598,2733,1492
Texas,Texas 48323,10339,20232,5784,4804,3020,1681
Texas,Texas 48325,6178,13317,6996,6144,3973,2001
Texas,Texas 48327,200,425,283,359,336,190
Texas,Texas 48329,30177,54552,17983,15016,7188,5001
Texas,Texas 48331,2984,6472,3176,3459,2243,1328
Texas,Texas 48333,437,1092,666,769,627,364
Texas,Texas 48335,983,1984,943,854,532,299
Texas,Texas 48337,2360,4867,2657,2698,2087,1096
Texas,Texas 48339,84566,173183,78861,63968,37238,15891
Texas,Texas 48341,3773,7190,2213,1872,984,580
Texas,Texas 48343,1543,3114,1509,1727,1224,714
Texas,Texas 48345,112,261,127,202,157,99
Texas,Texas 48347,8407,18954,6879,6946,4338,2275
Texas,Texas 48349,7297,14552,6287,5927,3929,1992
Texas,Texas 48351,1381,2996,1914,1886,1321,686
Texas,Texas 48353,2054,4265,1738,1696,1214,711
Texas,Texas 48355,48199,98400,42399,39120,23594,12752
Texas,Texas 48357,1632,3328,1117,927,543,221
Texas,Texas 48359,157,534,309,248,155,68
Texas,Texas 48361,11358,22415,10684,9846,6026,3233
Texas,Texas 48363,3715,7392,3894,3940,2787,1268
Texas,Texas 48365,2788,6020,2893,3187,2014,1023
Texas,Texas 48367,18681,38659,20034,17082,9997,4624
Texas,Texas 48369,1450,2979,1212,979,585,358
Texas,Texas 48371,2138,4272,1868,1502,930,507
Texas,Texas 48373,5525,11193,7365,8855,4376,1260
Texas,Texas 48375,18116,34818,13297,11318,6360,3825
Texas,Texas 48377,1025,1956,685,686,731,524
Texas,Texas 48379,1389,2750,1713,2103,1466,644
Texas,Texas 48381,17835,36931,15486,15391,9303,4935
Texas,Texas 48383,624,1219,440,359,172,102
Texas,Texas 48385,303,623,458,655,495,239
Texas,Texas 48387,1277,2587,1673,1811,1371,780
Texas,Texas 48389,2023,3988,1560,1204,818,507
Texas,Texas 48391,828,1706,942,910,765,419
Texas,Texas 48393,102,225,115,117,95,35
Texas,Texas 48395,2213,4414,2188,2251,1503,841
Texas,Texas 48397,14152,30717,13946,10443,6049,2789
Texas,Texas 48399,1215,2617,1352,1337,947,563
Texas,Texas 48401,6364,13338,6841,6395,4105,2135
Texas,Texas 48403,975,2090,1486,1824,1556,790
Texas,Texas 48405,869,1756,1190,1305,1007,621
Texas,Texas 48407,3235,6715,3990,4528,3004,1385
Texas,Texas 48409,9586,19373,7888,6921,4720,2241
Texas,Texas 48411,667,1346,692,802,652,400
Texas,Texas 48413,284,755,345,360,266,84
Texas,Texas 48415,2283,4588,2010,1740,1046,723
Texas,Texas 48417,367,833,450,459,313,180
Texas,Texas 48419,3553,7202,3104,3037,2021,1105
Texas,Texas 48421,411,891,422,331,207,122
Texas,Texas 48423,31332,63646,27132,26240,17344,9744
Texas,Texas 48425,987,2212,1318,1259,744,417
Texas,Texas 48427,12398,23247,6345,4660,3327,1842
Texas,Texas 48429,1069,2285,1202,1184,827,476
Texas,Texas 48431,180,401,143,137,73,63
Texas,Texas 48433,155,331,176,197,157,115
Texas,Texas 48435,473,1004,513,508,307,175
Texas,Texas 48437,983,2031,849,796,545,383
Texas,Texas 48439,294472,604927,260439,197217,106947,52352
Texas,Texas 48441,19707,39356,14318,13240,8854,5331
Texas,Texas 48443,87,161,85,121,114,71
Texas,Texas 48445,1895,3698,1397,1266,806,491
Texas,Texas 48447,144,312,202,235,196,130
Texas,Texas 48449,5138,10382,3914,3285,2123,1107
Texas,Texas 48451,15934,32848,12973,12640,7957,4771
Texas,Texas 48453,152102,303469,145272,112112,54728,25440
Texas,Texas 48455,1566,3181,1996,2426,1873,857
Texas,Texas 48457,2221,4580,2684,2935,2273,1193
Texas,Texas 48459,5209,10834,5635,5572,3564,1781
Texas,Texas 48461,568,1138,379,418,229,142
Texas,Texas 48463,3942,8053,2810,2641,2028,1252
Texas,Texas 48465,8056,15321,4966,3932,3179,1905
Texas,Texas 48467,6779,14307,7686,7582,5258,2716
Texas,Texas 48469,12781,25791,10506,10285,6653,3908
Texas,Texas 48471,5997,14182,9099,7294,4457,2143
Texas,Texas 48473,7274,17230,6061,5185,2951,1333
Texas,Texas 48475,1947,3771,1305,1156,701,444
Texas,Texas 48477,4162,9517,4363,4850,3354,2236
Texas,Texas 48479,50697,99213,27742,19959,11935,6288
Texas,Texas 48481,5744,11819,5102,5029,2938,1922
Texas,Texas 48483,693,1376,609,654,474,243
Texas,Texas 48485,16925,35431,15060,14201,8186,5390
Texas,Texas 48487,1493,3164,1575,1572,1060,623
Texas,Texas 48489,2749,5755,2064,1900,1390,767
Texas,Texas 48491,79771,162980,69297,53229,33841,14831
Texas,Texas 48493,6323,13478,7288,6264,3703,1844
Texas,Texas 48495,1249,2577,950,687,437,226
Texas,Texas 48497,9198,18947,9958,8220,4973,2127
Texas,Texas 48499,4492,9719,5947,7408,6006,2825
Texas,Texas 48501,1594,3115,942,779,476,227
